"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"11","10192",24.1412100189323,21.8991027854589,22.693997119042,20.9988754832524,23.5755438630849,23.0303640466469,20.1680991488368,0,0,0,0,0,0,0,"10192","10192",-23.5372981270957,-21.1790425772627,-22.3581703521792,7.28261883305431e-15,2.82924289657147e-20,TRUE,TRUE
"12","10244",22.0671198556401,23.9010371974654,22.614202314777,23.0258166334231,22.8656320935787,23.0367653892788,23.9199092402346,24.8035512084984,24.3631169856395,24.0419132693568,24.4180131035484,23.815378702476,23.8824650625741,22.6354015077976,"10244","10244",-0.0557829009077616,1.92131350533433,0.932765302213284,0.892990999558412,0.0630401569767141,FALSE,FALSE
"13","10252",22.681536974605,23.3982027364341,22.3537288951057,21.3025162131008,20.0536766880518,23.4291184742832,22.1147803341868,22.6955923624927,22.4296388971677,23.71706042865,23.2847657956182,23.3767848899417,24.8250127667195,26.0361095824831,"10252","10252",0.242749151013137,2.90908067964557,1.57591491532935,0.848006578509902,0.0228692309138014,FALSE,FALSE
"14","10289",21.1255755395544,21.9582486056095,23.5578940382017,21.8819335835138,21.0199320500132,21.1892768244614,22.4161473063071,23.5061093602275,23.8124973635839,23.9353764923112,21.7019895867567,21.1116463950429,22.4609095369405,21.7993428931419,"10289","10289",-0.454400671836242,1.93407600907726,0.73983766862051,0.930182638883315,0.210813687275816,FALSE,FALSE
"15","10292",22.0256610382547,23.0056242065669,22.9142451496652,22.9998890669253,22.396314718849,22.1029538007062,23.1040260017048,23.1796531001884,22.7824551834713,19.5810442353864,22.550557278325,26.6379175579587,23.1564195141043,23.7248278405673,"10292","10292",-1.0888957184274,1.96437021195005,0.437737246761326,0.951662028914164,0.556226732602578,FALSE,FALSE
"16","10296",23.7994387483595,23.814824658264,19.8457488332086,20.085456898506,21.1408553525466,20.4435385042699,21.4545698980799,20.9854834195569,21.2169956467176,20.6407383136091,21.7126185160857,22.9928498462685,21.855809106123,21.7337096621487,"10296","10296",-1.29821661974251,1.45643708182115,0.0791102310393192,0.960819121240847,0.905761895643209,FALSE,FALSE
"17","10298",24.9181330956356,23.4675225918177,25.7962295735046,22.8212636585354,24.3606685522647,22.6403808745601,22.4009117401647,24.9181960291158,24.9628233448011,25.8380550575504,23.7604745903283,24.2450607032566,24.6958921635358,25.2884798398951,"10298","10298",-0.151359444380333,2.23817991352327,1.04341023457147,0.902973235373497,0.0834467140725519,FALSE,FALSE
"18","10332",22.9853936025401,24.7015773712755,24.7457499663394,21.9336827317706,22.2593731836313,22.4044984395759,22.1683988230225,21.6520366084303,21.9393180740816,23.9356426628018,19.7590234198814,21.635700852348,22.0975657011062,22.4766223653228,"10332","10332",-2.426039362924,0.225249524585937,-1.10039491916903,0.908518948006629,0.0986913016578883,FALSE,FALSE
"19","10342",23.7977282087498,24.1936338649897,23.7612638073319,24.0084387953929,24.5181902368258,23.1791224523061,23.4245602400191,25.5319119545483,25.0916027701174,25.2497009219188,24.8211944045181,24.7361536936331,24.7231561143731,25.4926331515842,"10342","10342",0.385471379738109,2.11836159314123,1.25191648643967,0.771347016889851,0.006887535300804,FALSE,FALSE
"20","10343",21.9598569344282,21.8985024892152,23.4771723895442,22.2454627624756,20.9382385756474,21.7570118976432,21.4626740041778,21.115274845794,20.909111543137,20.9192808928245,21.9200493104898,19.9153411030568,21.3239898624066,19.534544167736,"10343","10343",-2.2144699334258,-0.100195017341834,-1.15733247538382,0.866723761269394,0.0334796840656388,FALSE,FALSE
"21","10348",0,0,0,0,0,0,0,22.3720684926088,21.6666899423284,23.9945380818029,23.1983790922828,21.8337455943632,22.274423655375,21.9220326484678,"10348","10348",21.5192320890459,23.4127329130195,22.4659825010327,7.28261883305431e-15,3.52981151653389e-22,TRUE,TRUE
"22","1036",23.0189918632155,21.6312609998805,20.8707763373464,23.8755453902921,23.1993071993525,21.1986950213862,21.3326692587903,20.8357381784191,22.037257373536,21.3835292261704,22.953783492968,22.0340563887995,21.6254653891369,22.2180827883757,"1036","1036",-1.44194936725329,0.85928272929388,-0.291333318979703,0.953227025977269,0.602965401551824,FALSE,FALSE
"23","10366",28.5836830347148,26.9892343848405,26.6357883385656,26.0404063496208,27.2186705020327,24.7968898478513,26.7878510850774,26.1035693171701,26.1594003112623,25.868913903181,26.3178874880663,27.2434072071512,26.9878681800574,20.3080801193081,"10366","10366",-2.95814316057668,0.654315441574736,-1.15191385950097,0.928609063750707,0.198213341218882,FALSE,FALSE
"24","10369",25.8801655157424,24.7269904880762,24.6328559546558,28.7011117921471,24.3587407286416,24.6775146489571,23.4322503078135,23.966931626767,22.6417589543547,24.1106501707865,25.2596831465059,24.9544932439351,24.6009479694245,25.2471798288203,"10369","10369",-2.23589725460985,0.627901684484244,-0.803997785062801,0.934866224621205,0.255049804024229,FALSE,FALSE
"25","10372",24.6552736863154,23.8700969544973,23.2214149831535,23.2049665918453,22.9631170967359,23.3972566859354,25.76881105119,21.452228167235,20.9353672294133,19.0526688712196,25.2275212388266,21.0941911136054,22.4057294164267,23.5095543061038,"10372","10372",-3.5009956790822,-0.328626237158462,-1.91481095812033,0.842072686860702,0.0204580536971994,FALSE,FALSE
"26","10383",23.734486364627,21.4530158671837,22.2370856422922,23.6113093156456,21.6262945693326,19.340195659341,22.5082762019573,24.9829088235052,23.7925726715557,24.745526566411,24.1843618992982,22.9886664862886,24.9205433563081,24.0468974312245,"10383","10383",0.873084233198918,3.4557196565759,2.16440194488741,0.672653743863693,0.00229406569047959,FALSE,FALSE
"27","10385",25.3514888145056,24.6450215137258,24.7988012409141,27.1553228797311,27.3393915814326,26.5617795947235,25.5167403959203,28.203844931203,27.5261498045638,28.2571690281975,27.6768804212908,23.8986551696737,25.7644673408743,26.6095762702611,"10385","10385",-0.48656452041355,2.36319221901674,0.938313849301593,0.926753930973526,0.184591207959712,FALSE,FALSE
"28","10394",22.0115060696844,22.266891459698,17.8597531541292,21.8682310044917,21.7934540791432,22.437536965634,22.3296822109906,23.4295403185825,21.9175316079526,21.9976904892086,21.2430135573104,21.9116757845223,21.7695013188495,21.6503229715464,"10394","10394",-0.865649109995243,1.8234265683384,0.47888872917158,0.948128100477528,0.465875628325914,FALSE,FALSE
"29","10398",22.6858395349533,22.3861300949501,20.3387472619296,22.6105657566925,22.1635108692932,22.1290216582639,21.811660832013,22.4487986499695,21.2083492794608,22.6469904067711,23.6752536046584,22.3994696052547,22.2175036730962,22.1398236106162,"10398","10398",-0.662487377632913,1.40840532669905,0.372958974533066,0.947910688333515,0.460928830089416,FALSE,FALSE
"30","10410",22.0852698330859,21.9254142692376,20.8561321717232,22.2141690931709,21.6698085101109,21.5371667279697,21.636904688278,21.4866175366446,21.4480386484129,20.0048020101602,18.9910872139045,23.0106542714441,19.8246775580909,20.7964333763994,"10410","10410",-2.08163242792801,0.263759662636617,-0.908936382645695,0.914981522927234,0.121493662241985,FALSE,FALSE
"31","10413",25.7282970798536,21.4259596012117,24.0809105394337,21.3073870541938,24.7351464707558,24.5028257354725,21.9185313550257,19.9252356858837,20.5701975924082,13.9271297886953,25.8435376156409,21.589680402688,21.9009062296076,22.6309298583722,"10413","10413",-5.08248122524456,0.136355321630012,-2.47306295180728,0.892357370071197,0.061980623480643,FALSE,FALSE
"32","10415",21.8666077055025,24.2672071712691,21.426634334073,20.0446942760318,20.9105000055057,22.091406653112,22.7519785487241,20.6150422588097,23.3228409650986,21.6900111902869,22.3885310677416,20.40941165484,22.1349855654949,22.5383696498642,"10415","10415",-1.35688189337779,1.28264293849716,-0.0371194774403136,0.961761429660475,0.953765399539275,FALSE,FALSE
"33","10432",24.1900596800542,24.1406227601015,22.8426286781645,22.4661257639493,19.3824910473256,22.355383629399,23.7485903739103,22.2301934562017,22.55220072304,21.4623674689549,23.2599729356734,21.5956617839089,21.5035278238115,22.6740778027303,"10432","10432",-1.91190734813586,0.812507365683392,-0.549699991226234,0.945468759240305,0.409608513931788,FALSE,FALSE
"34","10443",21.3925731792576,26.5628454495219,19.5432754267138,23.0085643744468,23.6364319041371,23.7269178562768,24.7810425301441,25.5472321023313,25.5925972684923,25.1114066172963,23.0887073777574,23.8706631917909,23.2615636920694,24.683475967746,"10443","10443",-0.516437112661317,2.94615011180003,1.21485649956935,0.92267361922672,0.158673036273135,FALSE,FALSE
"35","10449",24.0344633235769,25.4618376497502,24.3235402534668,22.8023025715719,24.0559762819842,23.2362681129178,25.3224803974303,21.8599555697067,23.6790257924381,24.4475656825271,20.625569731565,20.1367934046295,20.2811682375108,23.2187463555632,"10449","10449",-3.61381499489072,-0.668483238468637,-2.14114911667968,0.768079068629121,0.00660173506737384,FALSE,FALSE
"36","10460",24.6762892466686,23.5018377921788,21.4261086020031,23.1059227315599,22.163401534242,22.7079033701394,21.5705524657743,22.7943732264177,23.0303637098453,22.241317238269,22.4892617053299,24.2812237864622,21.9065941129181,22.9750114205111,"10460","10460",-1.07917086121167,1.24092213469372,0.0808756367410268,0.960410879677771,0.885749745482518,FALSE,FALSE
"37","10469",22.0675712377073,22.8191341959707,21.8247288274823,25.9332589357157,29.3943345273437,25.4369451932888,22.069740168478,30.2867742567871,29.6960567684672,29.9306663732384,30.1801765290856,28.0863972834114,28.7489774626228,29.6119138856065,"10469","10469",3.30734019044298,7.26273108762345,5.28503563903321,0.12404420913817,1.93429372082154e-05,TRUE,TRUE
"38","10472",21.7719754035417,23.0726419497017,20.89153379042,21.3953604988879,21.8022347190256,23.6940717461426,21.7934989291843,22.3762780365729,20.5805263314322,21.3997332224757,21.0643342495673,22.6539353504503,21.3228941762652,21.5689015169638,"10472","10472",-1.58343813088928,0.596376944267397,-0.49353059331094,0.942464261189819,0.355896883929208,FALSE,FALSE
"39","10476",22.404462577704,22.3895336646799,23.3250818340403,22.109261889404,23.3004733604672,23.1786432739225,24.0571809087799,21.9221168772367,22.4002253876206,21.2126750818571,21.6340802845561,23.1061175244519,22.2195425584756,23.1162303577307,"10476","10476",-1.73717519238083,0.264703924646769,-0.736235633867029,0.919250665167569,0.14050350302592,FALSE,FALSE
"40","10528",22.9534554630453,24.7477726323808,24.4561437568473,24.3397734961786,24.6023711268534,21.9757346374067,22.4703341691837,24.9926984329962,24.2006680123788,23.3070326119776,24.4287000841993,24.6515743963547,24.0501240692004,22.6993256872377,"10528","10528",-0.771392629941438,1.56697491921259,0.397791144635576,0.948976406306982,0.48581526622619,FALSE,FALSE
"41","10530",31.6741090013002,32.6903689664972,31.5915018904102,31.9560951858878,30.9744385064789,32.2111286870857,32.6070009984042,30.2752198236504,30.414766508109,29.4323958287008,31.112057885381,31.9009586833684,31.1128006040256,30.7895224988969,"10530","10530",-2.23702296786168,-0.239240290404673,-1.23813162913318,0.834037226311799,0.0177030837404038,FALSE,FALSE
"42","10531",23.4394561731619,22.5556493386256,21.3865245705547,21.5620630415343,24.342457907857,21.3574650207215,22.3765697705862,21.2304215769356,19.5439135183856,21.5259804863181,23.0585726373966,22.4806876616121,22.3400516458818,23.1445578938462,"10531","10531",-1.83815525745849,0.782155142411281,-0.528000057523606,0.945499744494926,0.410213712164808,FALSE,FALSE
"43","10532",23.0663613799461,23.0189791331482,25.1065899757083,23.6734971442882,22.9627825350627,22.2687441524049,25.1087553038307,21.7679294271275,22.1305655355643,21.6866620950015,20.7521029271645,22.8874803872197,23.2215158789336,22.5356377574231,"10532","10532",-2.62423073459966,-0.296859441387449,-1.46054508799356,0.829996574831409,0.0165026137985186,FALSE,FALSE
"44","10558",25.454066961288,23.5797286440998,22.4936187435306,23.007697151743,21.3623269900928,22.7393432545661,24.0949425095296,20.6442585455484,24.0310619833139,18.7191080200045,22.7671012038838,23.8233285574784,21.2340818189622,23.1996097464732,"10558","10558",-2.829679963322,0.454487283554777,-1.18759633988361,0.920520638843228,0.146908431196031,FALSE,FALSE
"45","10588",23.2499183861689,19.4534133239771,23.2015965927956,23.9358132198971,23.5951649266892,22.3836473455258,22.9313548542926,24.228228673957,23.4371105939029,24.5084990905536,23.8410393765485,22.4585915984813,23.2350345930366,26.8345706992808,"10588","10588",-0.0900847230327455,2.88784643057972,1.39888085377349,0.893604642873618,0.0640894027374175,FALSE,FALSE
"46","10609",20.1458587776437,21.5942553428687,18.5531117674404,19.9815045706643,20.9050667022601,20.2668036941872,20.2125771279556,23.2128586533031,22.5946963696078,23.3289739824517,21.3882028462851,23.1803127207135,20.7287135632849,19.285826627252,"10609","10609",0.358951783972271,3.08687872456431,1.72291525426829,0.827864215125207,0.0159124259033198,FALSE,FALSE
"47","10633",21.5154760743225,22.9688689015624,24.5102588035819,23.5301301783954,24.7941526190137,22.6858416731913,23.8276681370742,23.358800343664,22.9122079356455,23.5730452364058,21.9300793003069,22.6347284199847,22.5065453617794,23.1922777622355,"10633","10633",-1.64095834528228,0.576754908962407,-0.532101718159936,0.940704334551537,0.328544259162045,FALSE,FALSE
"48","10665",23.0452585682442,24.0437865278635,21.839287995555,22.9492886640114,22.6017240969079,23.7708805113953,22.822853007605,23.0001250259696,22.7591354050635,22.742218550882,21.6917213721278,20.9484420943169,23.4719924259808,22.9175350678497,"10665","10665",-1.56379437786531,0.551820255181894,-0.50598706134171,0.94080605542951,0.330050838316142,FALSE,FALSE
"49","10684",25.7920624895775,25.1281652668288,26.3397715087168,25.0982097890952,25.6088724857946,24.807850294449,25.5899800728764,26.1128435929472,25.8994116912444,26.0012731845472,25.6914419494538,26.4103611099787,25.5349132015278,25.7674323027079,"10684","10684",-0.435760594101294,1.30797920126388,0.436109303581294,0.939326117349068,0.308970117119732,FALSE,FALSE
"50","10685",23.1035900459536,22.748111140318,23.5527077896568,23.5538201552575,25.2894661459826,24.4471712155669,22.6403440224127,26.3400281913853,25.580333622326,26.2064349732841,24.7237425401916,21.4244543938242,24.0976115906396,24.7597734124717,"10685","10685",-0.312513247905844,2.54027559332706,1.11388117271061,0.914326847629742,0.118885024497972,FALSE,FALSE
"51","10687",23.4776957743621,20.418938634001,21.6922264105497,23.3132492512958,17.1239698111999,19.1678934120336,23.6306616246762,22.0774712955806,21.6198133944571,21.5251542047185,22.1804303428597,20.8118787295733,21.0504804142032,19.7518333248581,"10687","10687",-1.7720063954958,1.82698547781927,0.0274895411617351,0.962160683440909,0.974877524411063,FALSE,FALSE
"52","10702",25.8396339539566,23.8037367877049,25.7664264688569,24.5277120988404,24.6048604561278,24.578884978668,21.3090038736143,22.7852347335806,24.5957193126772,23.8411320211095,21.8322147669339,23.941522291334,24.8930588264695,21.389108755819,"10702","10702",-2.5049383448046,0.461433227705951,-1.02175255854932,0.923917092515207,0.166035748677668,FALSE,FALSE
