"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","control_8","control_9","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","treatment_8","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"446","3178",24.3762665753358,24.3916914011604,23.296120831762,22.7314843579837,23.8058645862396,25.6882935088606,23.8101898486259,24.1140554906214,23.6486659888369,23.2926403936231,23.8887716714726,24.5287249874682,22.6900708868894,22.8058764898528,21.9167396195274,22.8596079584242,24.035887950246,"3178","3178",-1.75091188558841,0.286017966202941,-0.732446959692734,0.939475587976872,0.150346967077741,FALSE,FALSE
"447","3185",21.5450394014633,22.2611557632587,22.7507196603823,26.0015609082462,21.9232001580863,22.391002811041,23.9947301254539,23.7918951701884,25.0122756432758,23.358981922951,23.2013578848732,22.6570381726349,25.0205323477793,22.9658508527949,23.9192153238111,24.9674662132653,24.2615460457601,"3185","3185",-0.776664745131847,1.77097757134463,0.497156413106392,0.962078668367458,0.427592122783885,FALSE,FALSE
"448","3186",23.9055789872909,24.3188117078659,24.5047589295203,26.0515896398459,24.9955442360562,24.3833073966714,25.5594170619778,22.4943639054126,25.4990100639787,24.3267558850554,24.0844257919181,23.5749614064675,26.9059187612927,25.885360915087,26.070193823604,26.418198562819,25.289556166891,"3186","3186",-0.506853290973822,1.87627791289758,0.684712310961881,0.951310468411771,0.246576113378017,FALSE,FALSE
"449","3189",25.2481104189754,24.953034038502,24.3529449174124,24.3103937365942,24.8266523459209,25.8019916367271,24.1776422439755,25.6372286561645,24.2550317403759,24.5186933711514,25.2074321117523,28.0335403283198,21.856235537438,26.1268581279284,24.1575581133967,26.1686433144115,25.1500560544685,"3189","3189",-0.992868233900176,1.61694919925061,0.312040482675219,0.968379661315574,0.625411038122476,FALSE,FALSE
"450","3193",27.4687487175491,26.7719082372405,24.5742785732175,22.8438514870275,25.1136535519057,25.8516867868204,25.8974405210149,25.601867708111,25.445508602762,24.6044577056258,23.150661021927,24.3637839953587,25.5190019726297,27.449172611537,25.4855688348549,24.9702901976013,24.1359188029334,"3193","3193",-1.84398358742544,0.748376442898266,-0.547803572263586,0.960468070601128,0.390875948332245,FALSE,FALSE
"451","3199",27.6011439961851,28.1467843354241,26.42765589537,27.7827404860047,27.3219805916364,26.7688350234763,28.0224524365943,25.8283139396988,26.9324762573724,27.5742679248458,28.0458539874475,26.0970626689931,27.6604263146095,26.2704168873221,28.4891295782346,28.7874047479411,27.5718045817812,"3199","3199",-0.674741025007918,1.39163648407668,0.35844772953438,0.964081154679732,0.480046721431602,FALSE,FALSE
"452","3202",22.2379457300401,21.5851367659487,20.6016846572793,21.1539236862066,21.031802819015,22.0336968874486,22.8380503434187,23.6246459942146,22.3740232569921,22.9809463205156,22.0951993279244,20.5161097415764,22.4027422401345,22.6742517607069,24.9260490030179,21.1095800937992,21.8994281028954,"3202","3202",-0.815798570325868,1.58222852006543,0.38321497486978,0.96525787001488,0.514950489300399,FALSE,FALSE
"453","3203",25.0694078084928,25.4609833181618,24.6563091430832,27.0570486734724,26.5533944318612,24.8648604306766,25.3343650888834,24.6912905019,27.7114841898593,22.9806787926566,23.7536700138732,25.4907445825268,23.7550802117768,21.3807173467919,23.9484439658354,24.5859971212392,24.0228414548679,"3203","3203",-3.17868808220863,-0.763800453486223,-1.97124426784742,0.675623335806893,0.002608392311589,FALSE,FALSE
"454","3207",24.7235062278036,24.2706447952229,24.7307573372358,24.3995524634345,24.2178201745019,24.3184419944486,21.6938842142957,24.0634807473218,22.2689679714082,23.2258972945378,23.1251965090648,20.6560503349125,22.6761938365599,21.7776927648883,23.4391765031915,24.1430880317609,25.0090674359065,"3207","3207",-2.09484472736654,0.399700754922527,-0.847571986222004,0.943086369176854,0.173093825354977,FALSE,FALSE
"455","3211",24.7834758863138,25.6214885702267,24.7886345559436,22.1588284612437,23.6795181130431,25.7507154952985,22.0328918843768,25.6345497963371,22.5007254403484,24.8064497145634,24.8528196477935,26.2780228205648,27.8531193497622,26.3934980181611,26.3524849475659,26.5742532913281,24.0199086418625,"3211","3211",0.411033995721275,3.16030995592765,1.78567197582446,0.829496826360373,0.0131721421374844,FALSE,FALSE
