"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"20","10228",24.5331538490162,24.4352686482762,23.787486428993,24.7583259589849,24.040501940827,24.0681491288482,25.329057361771,23.6962416846355,23.7168326459931,24.3329769764768,24.7290539264948,23.244928061527,24.676992277868,23.435637327311,"10228","10228",-1.15000016652332,0.258777190406131,-0.445611488058596,0.946863056114309,0.197276935940777,FALSE,FALSE
"21","10251",20.555178887641,22.2241268307251,20.1009702584653,20.940565238068,21.0347808309997,21.7787593452216,20.5836419870478,21.5576978729768,20.874330024151,20.0707760895954,20.8538897457454,20.3907556960134,20.1982232004422,22.7873410489557,"10251","10251",-1.03307544174337,0.894501241660917,-0.0692871000412261,0.983223578866688,0.880132354536852,FALSE,FALSE
"22","10271",27.417362810251,28.6252103921723,27.445073692838,26.472150695673,26.2062837880797,27.2799706818914,26.9509000896469,27.3836947026072,26.6754313649327,26.5589378130184,27.2614341104081,27.0757879622095,27.9216661382125,26.7289491410573,"10271","10271",-0.89650441532719,0.670489867296727,-0.113007274015231,0.981214109678693,0.762504525186421,FALSE,FALSE
"23","10289",26.302494720226,27.2647628741117,27.561068453566,28.0948448522003,27.6334585349665,27.6166467737301,27.3611124639202,27.8251616377251,27.5198274811279,28.3744301608847,27.2510821521788,26.8472114940662,28.4145242198144,27.7564168464018,"10289","10289",-0.396583001814888,1.0120873788086,0.307752188496856,0.96695554479529,0.366042514144185,FALSE,FALSE
"24","10315",26.5037599377334,26.3810174621612,25.8501859790366,26.274352468794,26.6448972171955,26.7074842707757,26.7172930264749,26.5860207517075,26.3197560568046,26.7812875540537,26.4770541940413,27.1121173079948,26.4758898068953,27.5133429660683,"10315","10315",-0.243131925500519,0.867840004184642,0.312354039342061,0.955594695735429,0.248983177729632,FALSE,FALSE
"25","10320",25.8026946090238,25.8977210520212,25.3369153827181,24.4614000081423,24.5784557913443,25.8579704151905,26.0841671091816,24.5199509495809,25.1749724134172,25.1852288439176,24.8785387360695,25.4568640733281,24.5877658442577,25.4625120391311,"10320","10320",-1.08217785670673,0.29546600872969,-0.393355923988519,0.954615791429573,0.242026584382043,FALSE,FALSE
"26","10328",25.7112921261672,26.0897750038951,26.2411843064663,24.9808890284141,25.57639055092,25.8146524780486,25.7932496316191,25.382818097553,24.9056516970051,25.5089046086908,24.8986670697678,26.0763235255585,24.7126850501929,25.0210513812776,"10328","10328",-1.13563224761226,0.0781089060452228,-0.528761670783521,0.895595767580549,0.0829728328270705,FALSE,FALSE
"27","10344",23.6557995036946,23.0918989127625,24.8562830850799,24.3218389363262,24.2381727741685,25.0748267494282,23.8713850830487,24.626827378109,24.1586950444557,24.4493833769381,23.6690755774705,24.4086604117126,24.0908896803858,24.4006764132695,"10344","10344",-0.583214352132675,0.781500877227668,0.0991432625474964,0.981181494978781,0.760816466526206,FALSE,FALSE
"28","10355",24.7364336741678,24.8088737609792,24.2901168154739,24.4359284904502,24.0916383588642,24.4828610595692,24.3169543921608,23.503270738472,22.5058621816956,24.2817286531279,24.150471841897,24.4370137949233,23.8569000173271,25.1629854631871,"10355","10355",-1.21606156071604,0.283326171848856,-0.466367694433593,0.948306108752601,0.204431328179373,FALSE,FALSE
"29","10388",20.5573674045332,21.0349238628087,21.4517725426385,20.5842606408086,20.6045152240577,20.1588192179841,20.5198397010027,19.7655062576614,22.6071803864779,21.0998364054646,20.6719944981986,17.3305317906844,21.831867749264,20.5864467498219,"10388","10388",-1.47511569252582,1.18422004787982,-0.145447822322996,0.982232984854958,0.818607412347381,FALSE,FALSE
"30","10393",23.6768838973996,23.9824429511266,23.4435722697107,24.7099684058048,24.7238256933653,25.2053821053915,25.2114120798145,22.2641977432693,24.5498857603744,23.6268829535576,23.8380535182438,23.7279440257287,23.8144341188983,24.9312876672885,"10393","10393",-1.50051922474944,0.300290191820193,-0.600114516464625,0.941866007455862,0.17565503354473,FALSE,FALSE
"31","10394",27.1293451062596,26.2429986254353,25.9879527596471,25.8969879791276,25.3019966687125,25.5396882577752,25.9532151875313,26.8043095827585,25.8010973440862,25.3350330465773,26.3958213319459,26.4327349938669,24.5152573295511,26.0923524902655,"10394","10394",-0.910892909176058,0.717870490479757,-0.0965112093481508,0.981975870686065,0.803807993069291,FALSE,FALSE
"32","10400",29.596672334291,24.9114374776983,28.227074897871,25.4370461890057,25.1918854455997,25.0938449613157,25.7783023394957,25.7836424615929,25.2830128045609,26.0444753554216,25.3863078065341,29.9016017422462,25.7755592450599,25.3826609301015,"10400","10400",-1.93387153783837,1.7398705950498,-0.0970004713942849,0.983689456939502,0.911781162040578,FALSE,FALSE
"33","10407",24.0801946654314,24.7988410810264,26.7119346583386,23.3747792209242,23.8106655702156,22.7165911173353,24.0417939849561,23.3877918729214,22.9468036736604,26.3076410001905,25.4609455533933,24.3400351377603,23.5801286932971,21.3977524378923,"10407","10407",-1.85974415219673,1.25582931530753,-0.301957418444601,0.979578191981417,0.685035100944659,FALSE,FALSE
"34","10477",22.4919673188627,24.2232662707425,18.7421811258993,23.7672025599727,24.0333910728019,23.8254476693853,23.8087115710707,22.0349466928649,22.0986383789245,23.0986578134514,23.4990429512919,23.1425379175583,23.3522226240092,23.3033700909542,"10477","10477",-1.59207900138059,1.48843582432894,-0.0518215885258257,0.984133252662616,0.943718481623176,FALSE,FALSE
