ClusterID,NORM_INTENSITY1,NORM_INTENSITY2,NORM_INTENSITY3,NORM_INTENSITY4,NORM_INTENSITY5,NORM_INTENSITY6,NORM_INTENSITY7,NORM_INTENSITY8,NORM_INTENSITY9,NORM_INTENSITY10,NORM_INTENSITY11,NORM_INTENSITY12,NORM_INTENSITY13,NORM_INTENSITY14,NORM_INTENSITY15,NORM_INTENSITY16,NORM_INTENSITY17
4644,111747133.80113317,60134092.70719039,122370241.4650705,143648358.300049,73842841.76695833,134279397.9101724,90771266.52560398,57394375.93413885,101632155.9818837,33659599.033324,32439354.93423255,119608561.25539494,66860528.38235426,48680155.3307841,175155747.69743523,105564387.67609003,64990511.21343252
4653,54357419.403902404,44620293.44059405,19824922.158009168,35376074.131322496,44592953.991456695,23243489.12104441,84203449.93781318,29879923.74578021,58496685.98523937,29078621.578010723,13457087.45623135,12699612.183398701,68289326.21650882,37891640.15124859,101053872.19690946,78756706.51150197,10896385.460616622
4700,27302769.031086236,8567387.557039116,4651868.45329051,9661023.451616552,11394778.393340213,7870702.051782381,11197325.4478327,1166781.08706166,64080927.430187955,8545117.151059285,6358361.516657414,8841227.804873338,8516746.391767384,6786137.816634513,136022504.12158972,14499858.63856808,17059094.952274334
4718,11401557.930937165,14196441.944057189,9393085.53170269,38623378.67547615,30262624.54242065,11935648.803447738,13053536.85379517,16142560.922556303,6644968.665746913,16639806.76307731,17448904.783405658,8276160.115787348,34644559.392006844,18537355.365020167,31020356.978809737,40238638.655407906,0.0
4729,6427672.182513595,4657219.813387342,19449427.18125627,12913651.13917478,32733308.169062223,20206852.442596976,78167476.17579308,18627646.828808602,57562904.27027708,75066567.07645464,355301090.355853,131938570.68026187,197842206.04759467,338528388.4044647,205945134.27075762,209359724.2518404,15695414.418199606
4733,375558.6800954344,1479886.7516162463,4808130.008451469,4277745.969213715,5403443.456960881,1557544.0156088877,5965742.492707354,9193228.983430717,11608948.40990381,215464.2889289032,73636838.33478573,463569.9380906217,229796800.26520932,192681128.3442285,370572502.760412,215620079.98445418,930840.8001089769
4743,5272593.227432606,50417232.6473324,6980672.101042682,11169904.501819838,8233423.424909286,3112835.7025700686,8771262.126513211,1393623.6003574457,6163249.704802682,5225259.090188249,3748175.5000021416,30909321.294739462,81001.34884156747,5918964.50911752,11781417.89021441,35240.42667472667,8371203.274681113
4747,61525290.594880305,35813197.790970534,47337686.96991888,270296924.3382136,206991396.24199682,50027366.28656434,880303579.7502148,193881495.52152044,121188465.4758367,480190141.0846604,76937420.73945513,244850335.22864506,125138610.9455465,88674301.75740622,143829085.77465308,123417040.98346707,374369249.10121316
4776,3224847.890758337,4072815.0397178023,2133730.4695331743,1214114.119389932,17001868.748036657,5629257.551895499,19570409.774710722,42433358.699123226,3755166.0070298202,10373062.08632458,701268.0932401842,9857862.81659766,291651.7891947393,20028014.413116526,822452.2962472052,706688.7341161012,9675518.0479505
478,70248771.20332877,116869212.84388533,86120019.05847065,112841545.32464585,157112769.96628612,63327341.88053924,128989602.0687018,32200020.139395468,121585333.33348596,89430748.5752271,14132045.393614149,74565390.3952548,62476435.182464465,16593639.78064076,46056027.76493982,32874171.425942678,139892126.5527019
4797,18659697.919046655,4469017.125165224,24126061.125005785,2659875.8277925085,566729.4879397255,27052322.84689874,17972066.136235803,197344.49695641265,273172.506905701,478318.1853234055,23492007.75092952,5278833.093683046,35513460.31815602,23049765.880874243,186643988.86890805,36018333.74832446,41183.07630432941
4841,648396050.3012197,597066026.2922416,278484353.1681042,398223117.2775395,665495125.0064858,228448943.425489,1220220062.125535,214287429.9155511,1352818594.9835975,52583130.20231499,346535858.8883095,28143887.737933043,140532451.73041117,652268642.6012973,87864215.45572133,125979748.24958739,64273874.33755584
4860,14077036.605987743,16570003.488230309,30722089.799673516,3392452.2151909256,9787165.765991278,6332654.170857103,6875535.370463546,45568424.9698332,10442100.93714574,7237532.6323001105,18705944.38581297,3286459.1345199016,19959441.24558572,94666021.08269545,24365763.960516058,9339121.675065085,7730282.410710058
4883,45518424.3990784,11276242.439779958,9107606.307815641,19708336.08086705,60455972.40854078,60155085.10550352,5103607.197808492,12738252.08039828,6948501.159306808,8509932.018965963,9330435.14363757,25122091.761327676,24013827.044427216,4994145.263176732,15778745.63444813,14015318.378420468,138490611.00208867
4887,1225123112.7404327,744760400.4409417,1513935908.3393638,1277773354.015916,881499097.5327047,939295893.1878731,895583282.9799722,373136673.4502084,906279613.5051055,944726275.365832,528400597.6218049,627983459.7295736,291568317.72565806,834783941.4556437,767486242.7173884,728533134.9261236,1216502647.8982897
4888,41187521.848901,21029540.195066605,21646132.015982315,25835941.729856465,33007694.83369961,4154203.971149618,39930277.98332036,9448708.605271641,9074124.073804267,39199807.85406649,210763.67818055348,36644344.72247684,18532323.412041765,1791369.3659544082,32501573.989294812,31342401.123446565,26437088.21316746
4889,177234523.57810354,113864496.0231806,191817040.86345547,325886715.01373535,289690875.92928433,167018524.19607222,243085613.30841458,177366799.07211533,260412862.99842274,183614787.8827489,111945279.40668958,179743793.3116559,96131883.2641012,116004970.22670424,84233736.09772329,105180191.9197623,208892759.56647408
4892,242187014.39201134,248352739.5875017,274095685.1569023,355386183.6039375,492995799.8579473,314321815.727123,518357190.9357076,184406766.71393242,468985314.67934275,210333137.69525382,629089568.1984261,147132091.91635996,1069714456.3131442,332350448.22424805,640838651.0017413,368233804.37442595,211342878.92153633
4902,8721887.42586997,1597823.5930665925,2493151.1937616,4582079.984551801,6615479.853562871,2629420.4769036407,11523992.380719742,1286797.948300621,7823314.961955477,3908619.897301757,4425862.675143963,1958938.0122805221,10202036.573860604,18135548.60616444,18444973.00130261,21688921.20601762,1395925.4120521296
4904,51100963.89786603,39790536.404749066,60616977.58515339,19052363.899374347,122693045.60716987,38568889.78012365,127158869.99707532,15082619.27701909,110163399.02031621,50920595.572130844,3123677.311438861,53357048.34370086,15706478.891891034,13695134.709896224,25433227.333099443,15344283.92718176,55178938.74964862
499,46828547.099090956,23224893.670279402,25652488.26786142,37505415.65922447,69149004.82113868,22237752.585097093,42285830.81105532,11763412.659141429,24044707.244571272,42130316.672586784,272131782.3939878,36166321.506389044,17007730.410521936,366243937.6167894,474686960.18842083,30599828.18314538,28681638.844867226
4994,2543683908.237405,4363585323.180811,2605694507.51745,3005281223.9691205,2700936199.8184643,2028475185.7876563,3862632919.3206887,2408948945.677274,4350565359.052001,2760072250.7436004,4153170016.5575595,3844018395.414542,4205998409.930845,3538149961.146598,4308592031.250725,3637696861.721956,2024529623.4496043
5030,45051214.01679762,45353472.70203912,20965816.519546837,79108439.00614673,25578296.529311348,33333666.42190179,17110583.15533123,68636852.4934837,6687870.766412128,27080529.615843963,12755074.71447807,18752093.429242827,7940987.210262463,4036344.734051424,7276021.165101786,9494112.352966467,18595128.363621004
5036,8153853.4200434275,476759.99507533305,3637681.545504759,3834484.9746585283,832608.8380357753,4318903.8415766675,13714136.350087197,9310231.49611706,2684629.7588688876,5274517.95340842,79349769.62172604,5453733.479292827,26515136.253867634,41810714.90655225,48165252.246512786,9285746.988840207,5655049.749934224
5059,2097656.1316420804,1138127.7106282827,2375069.1196213043,1336628.455184268,9828032.150743127,61271.01899576077,2735184.410900901,1046232.7406908764,959390.0960189204,18580.846747489053,2257531.643376132,410589.0360544457,2224225.451744637,20187305.59212727,2137437.9380899863,8426702.27703825,2968081.8726467467
5061,47934133.95552877,11830999.146895146,30381332.565589473,41559959.45997234,51552516.46181129,22820137.98925072,27160913.61479605,18447782.183764756,29987591.327562653,38174845.643656254,171505453.22394192,26417463.459456597,64980688.46393707,17992281.923040673,5229923.6955418885,26025729.55760449,29669768.164528154
5081,5018202.07618428,4220357.473572299,13444431.561751941,23025223.21291398,7455566.241694824,11550152.123961333,32690833.481112693,416916.447639615,9055508.67701353,17320644.797663692,1786104.6230181165,672486.0287449087,8475494.3234509,20475170.31739601,4913427.8776476635,7896120.003884808,44351895.42032533
5110,2649461910.271361,4949130978.6477995,857002439.86478,1648694993.4720573,2818030829.8018723,823345448.3763585,1522803737.6982574,1028270252.1028819,3820006094.6964917,1113129152.928693,2052171922.5635548,1651117796.823658,2107033595.4181867,2422518117.1662793,3025032430.772842,2594517189.1040983,1508628822.0507548
5125,993135206.6615553,796952554.8754355,813300170.2312491,1196101342.1825387,1818133574.969758,1240346884.4266174,1212844718.9536033,997661378.7014221,1402984364.3440936,752295732.5127797,918696084.0540073,931207097.6840819,1402956298.0941417,1245527120.4172132,1673564339.3231328,2006785854.1198406,984276321.3099308
5162,22300087.297225673,97762852.03229322,103355562.06567234,126370205.648795,34284045.75138052,65299059.92377966,44426869.4814026,49809442.83735146,51325477.364683874,59122325.461950675,66776743.27029393,227179923.80295688,122379097.33611794,74132071.36321376,239458244.1104133,55172175.59226223,22046232.780710347
5164,8668092.323375547,11997592.076931633,5400282.441262955,11033319.256944219,4426894.813538462,6074640.549429522,12061360.643236326,2229394.1292250715,5491612.411369119,8733747.400134074,560863.4694755937,5487336.684337327,279677.22498588206,2289317.8075171746,24959793.620405436,188868.2955365796,6932558.522799724
5169,2005390.314057091,165904.00736877817,479958.7363172196,195066.00171866387,510145.5797412088,63734.38721161319,162763.58932505146,203724.88396628376,135926.47556702836,293508.62816086377,326554.64168483444,257246.97916326264,213063.61948069703,19693897.694274694,4784933.06377136,734823.885237776,444991.98127436935
5171,110793050.28232887,81514795.5044609,77041495.34031114,88675471.63578765,141926400.16091985,90110865.06869307,111462230.77608494,90451394.51924792,110115313.72303645,102554281.99651901,52348575.54234225,139488126.30582437,178785762.61644298,88041377.03342283,220117260.92336485,162911028.94927096,107584403.9149752
5218,12054838.149200741,7514642.048313568,23544440.325350348,12049047.954274818,38297841.302996084,10577207.518584613,32178901.96814537,3717465.0088538486,43312529.39551657,17472111.83746449,21518488.070434242,11626151.632032016,53535619.08990792,30296549.822599214,46730540.16809426,65034793.235373944,8096050.294509107
5234,269854592.3728675,301102504.4718273,211816800.95598996,1530455276.4317532,1413424068.8005137,173856363.89639154,431233919.3339273,1315785131.3524053,1208703154.1768389,310411084.5624156,288333727.1160841,318027319.5838096,302045551.56687635,155189890.16161707,171528491.81674233,348775870.79152626,355360602.8263638
5263,159421319.62713996,107739949.87874457,99148731.1699151,71744572.02224077,78397842.05130467,63779137.46997464,135341476.4347467,192069800.37829953,82933908.00615573,115365904.45308438,125774887.75400218,150738950.30223188,181810948.4330615,138413653.6102818,100795054.77712645,195991360.24930304,146505832.0351494
5274,12481032.661245625,4351359.566323516,6806675.828657175,7682448.821785932,35785941.12502842,7632991.406155364,25572364.175293636,2496555.322229268,25632613.208835527,1965257.6162425056,2459036.2017745404,3596841.5832567397,1316575.4111895356,4482776.232459004,5120185.202588251,1260546.4577050686,13833726.766365737
5278,22272797.501170695,12175182.613255458,19877796.705898404,16962878.10045188,49350159.60430575,13786372.495761871,26049452.78600006,7138975.51713356,29315543.393608026,9425385.369869584,1177525.2137635052,8134728.6100765765,4253844.409210672,1963977.2080578657,959012.2965261119,6094665.623176057,17387809.21079266
529,4360287681.592094,2699514581.114507,1799347399.1916623,3941593352.684764,5781702140.525733,2153670684.490899,4358806473.756838,6506930550.868349,3178491140.429816,2309470698.387704,4846244632.692388,2545723598.2750487,7283477659.54122,3542129625.257389,7022535676.976078,6476285582.371005,2299504295.2040215
5298,3380144.2817673385,4999497.892418034,2421901.0918063954,8090793.248216498,1179336.0294624656,10507369.835485904,1644538.1107193378,6449547.310161881,5058247.189174264,4815006.366357217,12476504.59033932,5912166.289483397,10370106.758468779,2342161.337253389,1527955.8907588418,14072673.089995032,2880392.492562599
5301,54157351.112458356,185029317.0341274,287343022.9956178,316242893.54953694,100059558.099959,358715282.2144865,229972851.71171027,158290934.67012691,183679168.03945288,255516143.79412526,292566190.0940823,241873386.37192592,583242461.8519722,492828373.18453306,429938873.59812284,636187353.7285649,169896836.4080213
5303,6189478272.018491,5427051194.622675,5920718134.851753,7751854167.675189,8194110680.6170635,5631521816.969937,6475818426.29553,3546394297.879161,6680708507.94931,5225106968.145541,3921516545.695689,6261159549.624799,6652651440.740806,5480842870.846266,9638206379.747454,10163118163.123133,6351682937.021083
5323,23511239.694246482,12698981.15666826,29540798.338849932,52251674.0996217,23269254.373255283,46622742.50250019,35333446.2782324,37866418.09699092,26405516.049184438,29186157.519976985,25686974.236158196,22378171.75854616,22898676.304614138,22108959.830422178,15604349.814599127,18849835.895922855,22029168.42257921
5347,76162503.7972439,14409323.73770128,58018236.29290689,12797098.603829665,12011881.232166717,58523787.795302644,18292479.825590357,8820786.118033936,18604123.12237169,36166481.80374414,6239418.4111322835,26105583.149655823,72202172.83481988,8096709.961290014,23713911.48728196,46862045.64357512,67159175.17216945
5359,7952564.827337576,12690362.280105606,2820254.166624953,5455558.507489316,3924027.0205190354,5745353.657225333,3274339.4707316724,3050573.6588349114,4561500.966040527,11809926.798407152,46243859.13101619,8913971.80287952,7199854.452508017,81029998.43083249,75127761.53342815,103699571.95428123,3872541.708639337
5375,59624310.670407355,1644331.650591537,6412724.083677717,29650301.3553523,28262964.94984454,45422218.902909905,19939298.02506692,145009942.7972954,470659.31802127033,90552145.86522307,123243612.2703879,55584243.38408408,237976056.2722803,16231526.483416002,112255848.99876346,310607316.90582436,34331496.522824265
5386,342147276.16963595,227874618.87394246,331139551.99252486,387554930.6429358,626074865.5334646,328715638.3501511,446765852.51701057,261570808.60640046,503970727.1095359,151380862.57524553,786091050.762303,120716685.67165506,123317181.8677584,194660149.8139533,214156935.57367387,211342703.53457564,298441603.41232336
5428,8967547.881768616,6253254.921607177,10400491.332719825,3008846.7424218226,3364097.636262195,1716411.744888554,8475148.380081808,9267516.674375447,4624945.067249067,16559185.685433311,4963481.306694211,4974541.237352147,5585741.326346019,4652049.088224426,16538190.365056798,4321470.461317893,4342591.252680944
543,45523998.724583894,20728421.134162594,23591315.006934643,37999120.94238812,48694903.24302384,15459256.697856471,57904578.66615625,15288712.407465585,70571338.54625767,45289059.897248395,4576360.853743232,46023867.993355475,85047184.32645398,30158692.157300748,33758022.5455154,176129647.8496601,38874429.0350353
5439,5537640.242679497,2255552.248905553,29183018.414013904,50069189.43506035,23111255.243272074,51948473.4381438,3401794.8345850464,15485987.475650676,14749641.821772195,2888448.1043207613,7773181.644306515,1208789.250797986,4651474.298117105,86811.13069837385,913215.7250925694,4206029.098109077,2871250.0321663367
544,7720652.685987571,1803150.7209233632,3320615.169267507,12253380.884689154,14413234.866983451,3770003.603564181,11793408.985703422,1394756.2157039912,10655962.38226068,8925506.235707149,268386.68115612364,5626375.2546376875,18441997.73402465,3158372.282347601,7678102.222480094,26630999.374041233,9680764.306972641
5447,455826772.24728525,425338669.82554793,322297245.95648104,223305742.82561585,393148669.7195944,318448354.229326,368982246.0216118,163618540.94011047,301142749.0004449,309671500.9135987,212319391.3066663,222659909.94131297,413619359.2960045,136668206.2668943,508336634.8077997,481386899.5149115,405139228.39000446
5458,528933266.6927955,477786653.66350365,309983317.41402906,735351490.3416673,737930930.0522926,431467921.14954686,573906721.560929,204926050.71158597,489321990.86924726,631957660.8247157,319788411.26054204,479981302.4103042,4217375916.124732,797063814.7831472,3192750936.3855696,3730612752.400182,575991005.1281105
5500,178697891.53664106,215472809.44208497,117820705.5457112,160287447.6901638,191133137.07429928,85563102.46269916,235164900.77336007,61951938.055042684,206757114.05937558,158439761.27062944,2383955569.0103283,162997919.66489187,184597229.57571557,236720539.42967167,280359881.2948142,150060140.4482791,127095106.49168438
5501,476003666.7298666,365228707.530376,369331271.55165803,292508977.11372155,895907038.027263,395102024.248734,894805065.1790805,40954639.316171594,897111874.8218484,466678127.4099121,6591519.214668361,471857758.6218276,15090129.25589592,9316727.17678378,19689706.94096386,19735983.010360427,550049777.0072299
5559,63391552.14236354,30150574.057074152,63381807.96399548,40913322.07719395,80323214.55353379,33459556.198774785,51728463.10450291,24413292.76836296,68805175.68748954,33803290.74242324,70554457.18608493,32638516.953451164,103932995.49586949,81494196.3841484,136356834.7603288,191827291.84786338,67937310.88131164
5594,16263269.81889781,10527119.783629958,10843715.238649404,9394566.202360779,11623435.781119008,10147113.984447889,9891615.067936813,2691372.3186063445,17494877.565696947,54035383.40076053,116743037.05550055,84846397.54128698,33779194.03766163,58742383.503217354,41459338.53197441,56684163.58653976,11166541.843366316
5639,11778000.935023213,21981675.720169127,14067794.964391958,43742670.72773942,10023623.204249984,7702820.426354452,12040815.325638602,5169549.549258329,29149098.618276212,9756110.179218289,23475151.7172494,6750927.608739494,1483111878.2825155,118941439.44740668,670444208.6101103,565513075.5266222,13194143.124988476
5688,355856039.7082791,334276397.91968083,403029831.66941935,393329371.7587818,575167138.7555629,388260931.9172041,461491634.8560703,366934134.1837485,560810888.7709148,343031056.98559076,464110441.7359093,189529809.40872204,318714620.70722026,364211089.987809,397449318.95126945,336118394.2679328,350185423.0758277
5696,12212084.91036722,12835626.579102473,15029695.689153066,17295656.851360377,22967750.15176015,9962772.609817155,20475479.25739865,34628349.94492416,22572908.744009804,46496712.53111367,66209795.514302246,55010414.17242869,7981906.441149083,48179589.44223142,50110010.13291648,25807126.709224693,15360859.583490295
5722,179831458.1657302,253935865.16474912,1607128212.5309973,646095456.0648322,556283216.4089094,313399352.2484666,297978392.3641797,451800782.31206805,507280384.47564214,459040078.5474426,119577237.54544455,445899795.76600945,201973878.6908132,270588048.33484566,113629319.94256216,249267855.9750264,473996801.5909408
5733,4416470100.8265295,4999456457.801557,3791266149.6703367,5126060564.3239355,6947839480.745375,4156305363.4310517,6880803943.564046,2240095778.7740407,7269504287.183216,4021552570.8544655,5353945975.003552,4763538262.191707,3974241306.628801,4035800092.6383414,3909339871.9450045,5418405585.561427,5730559498.875145
5762,148689228.60230395,111716103.91114788,258233526.92168233,195261256.71479735,186608343.06244966,146085823.97538245,139812566.51699987,477571886.8050502,189815990.06243318,128917596.33331895,276205376.4249753,135535524.4094409,759082160.4519396,391090944.512145,391887343.32548136,524666340.870095,165205272.0294781
5791,23457058.57665559,42248455.484881505,39030140.3946485,44241954.35010417,77507266.59414548,34865704.97410672,29777639.144015662,19184152.722789504,31068247.366904862,27945841.514702175,15031004.91471086,34727877.37184872,34809378.19966758,8677664.93952357,29550701.728191905,34096865.54720137,37104141.98098503
5798,6944246.52411514,12373456.307289552,8119548.859946305,15556180.949423168,12949464.450347194,13479977.125293203,14909160.674077716,3375837.2880972624,6359996.621341491,22778797.494324982,1285004.1411916246,10555567.04246476,1762549.7911757175,2024030.7178113097,21556020.524085764,1228379.6476162095,5361227.922554763
5802,501574.9967885092,9399790.116610464,2639637.062782755,7061667.043513281,12849782.740837295,1968942.3885772007,2448470.0682149334,803423.9771426202,663180.7737442186,143581.2110560125,10713313.10723319,84056.37492564568,124192986.58670932,18656703.97643167,80096032.60813165,5555804.286277379,122133.93996475515
5811,20549606.84219305,7741617.875420478,29862858.978119344,86945972.37234262,303527266.85750514,9864318.104640406,47056998.85330084,19683169.430178717,127998742.01183483,9156991.374576839,6234497.5110875005,10337781.839249082,18299006.01865833,5508218.820217285,41842014.5002872,22255667.97350803,10952633.076448841
5813,20208326.340201497,23903801.016384404,24544735.693559464,22082665.227997333,36876102.70301342,19706118.154105473,38547726.32884744,3199527.786123533,59017627.32213057,20420714.07584537,1030716.3602897094,21517853.52589493,40684482.813263,7926101.724554589,43462908.24305716,50888705.81949917,20489525.995189145
5814,5662981.451441023,3608350.2951152995,2896129.642966902,799613.0037300526,4845183.431202923,3101317.355272617,2934707.161681284,2561558.0244982024,1827403.223284604,2528762.9184411955,482653.54587848304,1731721.788967425,495966.82264410635,218193.3306927687,376691.7722808152,351447.1524952614,2858544.8563532885
582,52840415.74874081,104185466.30097534,44146451.622529626,59652215.91176181,124978456.55099067,83274627.49202384,78843133.0720725,126610659.72119282,42938988.38311416,69949361.67354606,69870522.62672889,59786643.819149315,126082562.7939349,52561392.21056956,129351212.66808377,103451396.10769448,50700511.34258829
5821,8683136.74739274,5157826.453045651,6493567.531935827,3730571.824404155,46832140.96501434,2624910.3459764402,45353810.55799446,745024.5073812396,20621699.18836523,5727008.409701676,13109121.794188758,9787339.139243953,13574310.040142294,23007668.81337641,21424756.92731849,21549060.4906637,9290097.83748067
5865,10108651.032515943,9168994.858372994,10919513.36479918,7298868.827781842,9437878.674733536,2644596.629616881,11487270.021374108,6709375.492715365,12403533.005818766,9844781.149640104,887454.1866972059,11539329.19821341,1333986.3347463277,2840819.621860209,5234985.949525773,793802.9644310814,8141760.477387277
5870,25283542.357270695,16537264.227217523,7398316.62369941,6666383.720738015,50520761.15926958,19342793.740641825,25495648.639093608,10815562.864418428,31632342.236154392,21376175.111585908,1069139.2985277248,18924053.552216955,10486705.966337021,2830344.197635782,4466803.041014629,4493858.589236934,24708705.872893132
5873,17418167.874193266,103605189.65514848,24074634.860717673,60199259.1838616,39728866.792631105,8377351.704739772,20182625.76952303,33432142.776628215,8105867.666709496,7529592.169939578,16728009.224006042,7851712.548557432,4154202.1655214434,22198912.441927996,11677956.920721304,12753009.393331846,11877117.166922173
59,126057065.24353008,199629135.5457116,222350756.6612006,270315586.4555356,332631124.70112175,196778907.41721517,291347227.466057,117876029.02061737,229186416.94792122,166433444.15063152,3592340437.625447,122474007.19640374,3500150768.354628,4544241150.981237,1531162119.0020404,2130192839.0422091,263700624.81246528
590,86688705.84381445,166939683.22646374,24578287.29341624,144137450.46114472,76691346.47462404,16183311.667250395,25877964.080431063,24740719.751807477,33331898.474389464,57035714.35871059,56478349.034675114,41611239.80216539,30668515.623185627,61868439.751541995,121261077.644102,86070175.31958139,111174134.01769884
592,38382810.565687306,22162697.204647545,27595407.045101736,22830462.24246764,38018911.75826392,19975852.926829122,30805490.24497362,29874513.133233882,18357556.080567125,18854668.95519198,41541383.2842738,12442466.640816657,602604.4839280904,28526908.022105236,10344853.835402006,399901.2478379667,19846147.88810032
5941,62028694.086387604,55538091.87463929,82821162.12143302,71452464.96806008,131956861.7244769,40075134.51656546,85976691.68446013,43621793.095459044,115471072.77716902,68568343.0166756,73979112.32143594,74697948.8240931,101455479.77965795,193446907.1486547,163385735.48812458,60706131.16870047,41840781.5557981
5946,1612340972.2412934,2360762511.7123814,2045098847.9176042,2935906935.3633256,2924461207.630558,3099573501.996678,3238191303.1212,4854841542.625224,2056106430.9879057,4012961693.956676,3398621711.593573,2456097117.2650633,5183530968.659862,4091456117.987642,3774428769.130975,2756673588.805189,2574103087.878759
595,33222013.509110432,4146101.4562017657,3740852.5153564145,1104992.8746315644,4359002.76204555,2121376.6300942204,32173859.34981521,2935091.417676472,5167356.951142643,5775089.264344582,62165256.84919987,9654828.845235793,41834969.45000219,145172398.29619935,107776814.97021669,54240850.1034285,2771569.0163178323
5976,162506917.17526862,224987863.35240066,231806853.80716556,245712675.27355927,104630896.764549,265881174.11160284,174125315.39020073,93890043.55076498,163797587.6927304,290327438.3908043,143248505.52704918,102592791.34094705,289644936.68146557,18849182.79141596,175326022.58769298,241083525.9396578,60121731.01343694
5993,55133586.12477796,43104381.46352314,108620338.39091715,194987659.80804235,68085865.43159106,85817850.11330923,85588526.74268888,31645357.197829645,121503806.27641694,135017486.08871296,502961047.7024327,159633927.29758334,446262036.7755046,1084987495.4580185,461016469.9968084,494542339.04400504,89193183.34272695
6003,209597335.54508418,229513325.70729488,268610130.79888326,229059031.85790396,141645427.228354,367476219.4910642,208102373.5763674,73112973.47670834,122906549.67525682,195570338.67372912,35410582.5135716,132612481.53707904,97240635.10315458,64407172.140921675,175439621.6080159,43355252.0958636,236519576.3110538
6077,17505790.275174465,13401873.735051483,18655788.24616473,7680964.752060897,36150870.3206275,12535476.620834766,31864835.1087133,7884053.704747801,46012818.338166706,20593391.11414598,8976941.638187196,16660022.022018185,63757734.69513083,56080390.43445715,122075302.19480681,289955739.0855913,42782195.63533693
6093,104203740.90641966,83143161.5015159,124604665.9609733,106475063.14155099,170445689.42838582,94538057.09770252,161634787.5242927,97634832.8195581,79283272.71876162,139826891.28198335,107974548.08206797,141811854.77881613,98773752.783299,110868173.1409428,277074178.38793457,111310697.28777267,207918683.6829243
611,51001518.2620253,71368282.25553629,39517018.48888365,87352650.84508292,102990425.9238828,85385773.35183822,114372090.4890828,75567390.23295735,121314826.82771054,212170365.40519598,15648063.954551369,217412510.68484393,35410575.759138666,176785066.701962,102404300.21780723,85363802.7573106,124405573.1615121
6116,561213126.1035867,825297412.0931422,489700683.0998025,549446190.5880808,321803948.69990045,682127421.2209084,424930282.36689126,92428818.82076886,178283791.84657705,582906989.0087712,240955358.626549,473333013.573289,230055136.61917013,253940991.3278001,1384830880.9939158,129066607.0286878,389973164.36422867
6138,4996443.524255124,8999234.122986479,4828639.59691488,11056962.023456926,9856884.60705321,2004702.168649897,9972567.417345917,3902001.39769483,14045637.036381358,22307531.57362779,12526720.304927612,25831742.363477025,20748886.52891822,20267310.49275656,53936126.76716602,15682197.301076688,7089042.593948626
6146,15545023.853747219,108654042.84189066,27023605.80943101,36246302.81351136,33978724.24594453,42934278.14566344,39560292.01489187,28875939.247924842,31938040.693144094,32728763.953498136,9658498.78303364,18270997.28766928,24275074.552230496,8061407.444498983,34333740.50758503,39413278.1933675,31963954.21704641
6159,8347209.444328194,3818113.225912408,11238235.524696574,7213187.366058181,22610996.14711073,6959270.352264906,5185741.404457796,4321670.81533512,7547466.245277342,14274000.720105454,2632942.1907631243,3177184.03374269,1696718.6194820218,1321621.909555165,2114292.2151435283,5318367.137909273,16974438.203421135
6161,56668068.15100523,17596809.542086467,24055856.4592985,58968906.24432476,35874065.44080137,32750209.06884261,35791300.258524545,16519523.21390767,30327505.890814073,17359225.22486883,723091.3414247375,13004420.35481735,50611682.318353966,11853673.44647881,53695763.129342884,43734504.82668562,33136647.744167224
6170,469002140.05170226,402809455.8454792,236266942.4745173,328484100.74992096,82058917.0133987,233806729.12540644,54225227.323807046,45374668.357556835,47121768.73837946,297727136.6024998,593913449.2865111,281230619.6809568,16175448.153397042,418923619.03559726,30878380.574888885,81364487.15125884,512933476.6878678
6185,191092851.07486624,171438591.95289478,191065115.11723822,201393056.47700566,289063537.2263793,182751027.93395284,348859354.9365955,136383709.95439196,275053455.98486054,313592121.86008316,605790371.7416282,269657436.22495925,687542001.8129839,548448570.0969094,1062184737.2237095,706071973.3515635,169950840.21675515
62,115909690.00650433,158241256.63913345,144051322.06065565,179155983.4980399,267756293.83825734,173603601.2597985,168549309.49487156,51607757.583132,191318819.81531894,160766444.15841103,28598200.477809194,173207274.1632582,68622824.09993218,121090708.01036687,58369719.00492733,123157413.94407444,135194927.59735906
6206,237323531.05604386,75495981.26657489,238035699.99192932,245410711.56684208,328334473.979918,145648348.3858729,290276299.4691918,236829378.32174596,272141646.6590215,185113639.1209803,27241977.813154988,148864516.48164132,41439599.17365115,56577631.45345238,33240537.544574622,43116225.99166308,377198861.1034036
6229,4258704.871737732,1465672.1304646372,6122559.601090171,5812814.534502779,19838393.468570627,3596423.822228144,6611964.413527649,1413744.16530186,6806374.395151004,3338093.431782862,255047.7152973609,1974396.3839145598,369469.4912412105,1335897.923434397,1383536.159717273,90283.47211891107,5553959.206164965
626,240320952.12826753,326698676.52014846,158949503.23849338,806537551.1669072,532641463.43938935,395910680.30083334,595236088.9820548,1417270237.7332754,498296041.5963697,761818110.8842976,201302845.99002886,322906719.5217281,295374560.71929616,470663571.6807744,505125641.07081616,533409434.5696136,457188011.873342
6288,3631146.1937504513,4330929.99471032,6661022.177620266,3250867.4528655484,5261435.475736961,4629719.7079466805,1350998.7455138874,2302943.164842696,3443678.2112426027,7294356.940030834,7754.296149556212,9756939.425418114,3457349.8146208464,22727009.857493527,32189955.09709861,3783044.296828843,9358209.705409773
