Time	5_29_2019estimatedspikedata_sspf2_14_track70	5_29_2019estimatedspikedata_spf2_14_track54	5_29_2019estimatedspikedata_spf2_14_track35	5_29_2019estimatedspikedata_spf2_14_track22_cell_next_to_35	5_29_2019estimatedspikedata_spf2_14_track13	5_29_2019estimatedspikedata_spf2_13_track61	5_29_2019estimatedspikedata_spf2_13_track52	5_29_2019estimatedspikedata_spf2_13_track50	5_29_2019estimatedspikedata_spf2_13_track13	5_29_2019estimatedspikedata_spf2_13_track8	5_29_2019estimatedspikedata_spf2_12_track62	5_29_2019estimatedspikedata_spf2_12_track54	5_29_2019estimatedspikedata_spf2_12_track50	5_29_2019estimatedspikedata_spf2_12_track36	5_29_2019estimatedspikedata_spf2_12_track32_1832	5_29_2019estimatedspikedata_spf2_12_track17	5_29_2019estimatedspikedata_spf2_12_track8	5_29_2019estimatedspikedata_spf2_12_track7_next_to_6	5_29_2019estimatedspikedata_spf2_12_track6	5_29_2019estimatedspikedata_spf2_9_track95	5_29_2019estimatedspikedata_spf2_9_track86	5_29_2019estimatedspikedata_spf2_9_track72	5_29_2019estimatedspikedata_spf2_9_track67	5_29_2019estimatedspikedata_spf2_9_track45	5_29_2019estimatedspikedata_spf2_9_track33	5_29_2019estimatedspikedata_spf2_9_track22	5_29_2019estimatedspikedata_spf2_9_track6_1507_2005_3764	5_29_2019estimatedspikedata_spf2_8again_track60_388_952_1214_1627	5_29_2019estimatedspikedata_spf2_8again_track47	5_29_2019estimatedspikedata_spf2_8again_track45_same_as2_832	5_29_2019estimatedspikedata_spf2_8again_track12_856_958_1159	5_29_2019estimatedspikedata_spf2_8again_track10	5_29_2019estimatedspikedata_spf2_6_track86	5_29_2019estimatedspikedata_spf2_6_track79	5_29_2019estimatedspikedata_spf2_6_track67	5_29_2019estimatedspikedata_spf2_6_track63	5_29_2019estimatedspikedata_spf2_6_track50	5_29_2019estimatedspikedata_spf2_6_track44	5_29_2019estimatedspikedata_spf2_6_track41	5_29_2019estimatedspikedata_spf2_6_track37	5_29_2019estimatedspikedata_spf2_6_track30	5_29_2019estimatedspikedata_spf2_6_track20	5_29_2019estimatedspikedata_spf2_6_track19	5_29_2019estimatedspikedata_spf2_6_track6	5_29_2019estimatedspikedata_spf2_4_track106	5_29_2019estimatedspikedata_spf2_4_track98_1453	5_29_2019estimatedspikedata_spf2_4_track96	5_29_2019estimatedspikedata_spf2_4_track88	5_29_2019estimatedspikedata_spf2_4_track84_1341	5_29_2019estimatedspikedata_spf2_4_track83	5_29_2019estimatedspikedata_spf2_4_track79	5_29_2019estimatedspikedata_spf2_4_track74	5_29_2019estimatedspikedata_spf2_4_track67	5_29_2019estimatedspikedata_spf2_4_track61
9.064	0.0000034	0.00000328	0.033132	0.00020826	0.0051951	0.070259	0.16459	0.0036919	0.026009	0.0034157	0.082039	0.10057	0.053524	0.022082	0.014882	0.040574	0.34583	0.018339	0.37167	0.00022101	0.61689	0.0001117	0.03674	0.41478	0.29263	0.24732	0.002503	0.053171	0.00000393	0.0033768	0.00019687	0.00075769	0.0068126	0.10373	0.0010982	0.20117	0	0.00083703	0.044274	0.042826	0.025247	0.029036	0.24018	0.029615	0.054556	0.17404	0.003054	0.17328	0.028523	0.02713	0.040572	0.2731	0.0084418	0.65797
9.27	0.0000028	0.00000268	0.024618	0.00016844	0.0041145	0.050234	0.30775	0.0028885	0.019697	0.0027171	0.059624	0.072578	0.40324	0.01688	0.011208	0.17145	0.23582	0.013902	0.54015	0.00017911	0.41649	0.073672	0.027518	0.61327	0.20168	0.17252	0.0019754	0.038761	0.00000316	0.0026534	0.0001592	0.00061089	0.005432	0.25896	0.10198	0.14165	0	0.00067723	0.18137	0.17376	0.018689	0.021907	0.16616	0.16117	0.039672	0.35523	0.0024217	0.35669	0.02137	0.020373	0.029344	0.4152	0.0065979	0.43799
9.476	0.00000232	0.00000221	0.018558	0.0001381	0.0032869	0.036637	0.21197	0.0023053	0.015092	0.0021699	0.043811	0.053215	0.96177	0.013035	0.0085748	0.11954	0.16186	0.01075	0.68754	0.0001452	0.28384	0.053425	0.12906	0.80159	0.13944	0.12275	0.0015658	0.028699	0.00000262	0.0020889	0.00012839	0.00049299	0.0043561	0.18081	0.073723	0.32092	0	0.00054896	0.12878	0.12299	0.01395	0.13861	0.33229	0.11409	0.029131	0.24255	0.0019372	0.24779	0.016155	0.015428	0.02149	0.27957	0.0052347	0.5455
9.682	0.00000191	0.00000167	0.014117	0.00011331	0.0026373	0.02715	0.14756	0.0018476	0.011594	0.0017316	0.032452	0.45936	0.64995	0.010185	0.0065766	0.084654	0.11226	0.32027	0.83257	0.00011736	0.77913	0.039234	0.27312	0.54286	0.097976	0.29575	0.001246	0.13714	0.00000209	0.0016534	0.00010329	0.00040054	0.0035068	0.12766	0.2368	0.2245	0	0.00044549	0.092308	0.087559	0.01052	0.64895	0.22668	0.082168	0.02167	0.42879	0.0015581	0.1734	0.012408	0.011874	0.015929	0.19106	0.0041851	0.37153
9.888	0.00000167	0.00000131	0.01085	0.000093	0.0021204	0.32461	0.10391	0.45149	0.0089931	0.0013805	0.15126	0.31695	0.43374	0.008006	0.005096	0.060473	0.078712	0.49897	0.94428	0.0000948	0.52326	0.029064	0.43156	0.37153	0.069432	0.49124	0.00099796	0.09621	0.00000167	0.0013101	0.0000839	0.00032395	0.12228	0.29155	0.16684	0.15774	0	0.00036228	0.066546	0.063039	0.0080097	0.44214	0.40153	0.060023	0.016283	0.29271	0.0012577	0.12347	0.0096141	0.009203	0.012037	0.32716	0.0033629	0.25205
10.094	0.00000131	0.00000119	0.0083687	0.0000762	0.0017102	0.48207	0.49717	0.59598	0.007027	0.001096	0.31556	0.22066	0.29213	0.0063545	0.0039883	0.04393	0.056237	0.33997	0.62694	0.0000768	0.35874	0.021762	0.29778	0.2578	0.049921	0.33203	0.00079995	0.068148	0.00000143	0.0010481	0.0000682	0.00026423	0.088699	0.20285	0.11866	0.11176	0	0.00029415	0.048512	0.046158	0.0061271	0.30334	0.27384	0.044232	0.012346	0.48186	0.0010157	0.29738	0.0074651	0.0071449	0.093199	0.46478	0.0027138	0.17322
10.3	0.00000113	0.000000834	0.0065042	0.0000625	0.0013822	0.32954	0.64841	0.40806	0.0055077	0.00087577	0.219	0.15474	0.19943	0.12091	0.0031325	0.032281	0.040529	0.23612	0.77359	0.0000622	0.24664	0.016585	0.46874	0.44842	0.036348	0.22803	0.0006423	0.049098	0.00000113	0.059841	0.0000554	0.0002141	0.065036	0.14264	0.08532	0.080257	0	0.00023967	0.035942	0.034213	0.0047169	0.20974	0.1876	0.032953	0.0094689	0.3261	0.00082546	0.20703	0.0058157	0.0055726	0.21268	0.31309	0.0021917	0.12089
10.506	0.000000894	0.000000775	0.0050383	0.000051	0.095369	0.22928	0.78743	0.55206	0.00433	0.0007059	0.15391	0.1089	0.13735	0.087022	0.0024548	0.024023	0.029567	0.16617	0.52338	0.0000504	0.17068	0.31566	0.63395	0.30619	0.026757	0.15785	0.00051838	0.035797	0.000000954	0.1597	0.0000447	0.00017405	0.24126	0.1012	0.061999	0.058323	5.96E-08	0.00019544	0.16665	0.16011	0.0036616	0.14636	0.13025	0.024781	0.0073344	0.22463	0.07752	0.14548	0.0045667	0.004382	0.14699	0.45317	0.0017785	0.085194
10.712	0.088896	0.000000656	0.00392	0.0000416	0.068735	0.15936	0.89353	0.70318	0.0034252	0.00056684	0.10842	0.077866	0.095711	0.063462	0.0019417	0.018098	0.295	0.11812	0.35678	0.0000409	0.11788	0.49092	0.43271	0.20868	0.13175	0.10963	0.0004195	0.026478	0.000000715	0.27781	0.0000359	0.00014156	0.16909	0.072695	0.04545	0.20603	5.96E-08	0.00015944	0.34459	0.11353	0.0028673	0.10323	0.091454	0.018809	0.0057245	0.40449	0.056245	0.10333	0.0036106	0.003489	0.1027	0.582	0.092993	0.060762
10.918	0.24513	0.000000477	0.0031115	0.0000341	0.050444	0.11212	0.59801	0.48223	0.0027227	0.00045592	0.26027	0.056273	0.067723	0.046623	0.001538	0.013749	0.42585	0.084528	0.24736	0.0000334	0.082034	0.34002	0.60245	0.14304	0.27286	0.076989	0.00033987	0.019967	0.000000715	0.18885	0.000029	0.00011492	0.12029	0.2189	0.033707	0.39317	5.96E-08	0.0001297	0.23512	0.08079	0.0022632	0.073516	0.065297	0.14214	0.0045042	0.27324	0.041016	0.074178	0.0028679	0.0027868	0.072588	0.39232	0.06766	0.044033
11.124	0.17213	0.000000358	0.0024979	0.000028	0.037329	0.25136	0.40797	0.3305	0.0021538	0.00036687	0.18014	0.041226	0.048482	0.034579	0.0012269	0.010598	0.28924	0.061205	0.17228	0.0000272	0.058198	0.23735	0.7582	0.098843	0.1844	0.054873	0.35393	0.015095	0.000000477	0.12895	0.0000234	0.0000933	0.086609	0.15318	0.025383	0.26749	5.96E-08	0.00010508	0.16374	0.058235	0.0018014	0.052873	0.19836	0.10119	0.078032	0.44683	0.030345	0.22999	0.0023018	0.002234	0.052381	0.27012	0.049909	0.032543
11.33	0.12251	0.000000298	0.29737	0.0000228	0.027892	0.1741	0.56204	0.22709	0.0016999	0.00029689	0.34889	0.030729	0.035349	0.025872	0.00098109	0.0082231	0.19751	0.044921	0.12171	0.08316	0.041835	0.16593	0.87773	0.069565	0.12669	0.039767	0.46189	0.011602	0.000000358	0.0895	0.000019	0.0000759	0.063193	0.10811	0.15787	0.18357	5.96E-08	0.0000857	0.1162	0.04293	0.0014569	0.03843	0.35853	0.072812	0.056256	0.60814	0.02258	0.16086	0.0018496	0.0017896	0.038275	0.41616	0.037381	0.024449
11.536	0.087773	0.000000298	0.89192	0.0000186	0.021025	0.32476	1.1537	0.37692	0.0013445	0.0002411	0.2418	0.023224	0.026044	0.019538	0.00078452	0.0063922	0.1361	0.033333	0.08691	0.060763	0.030635	0.11677	0.58556	0.2051	0.088199	0.1648	0.31071	0.10293	0.000000298	0.063294	0.0000153	0.0000615	0.0466	0.076714	0.11247	0.36415	5.96E-08	0.0000697	0.083691	0.031996	0.0011753	0.028507	0.24236	0.053292	0.16918	0.40113	0.12576	0.11353	0.0014888	0.0014451	0.028248	0.55293	0.028108	0.018628
11.742	0.063235	0.000000179	0.59522	0.0000151	0.016071	0.22296	0.77618	0.53716	0.0010693	0.00019556	0.16886	0.38459	0.01935	0.014862	0.00063062	0.0049995	0.25895	0.024829	0.062291	0.044747	0.022743	0.083401	0.39133	0.36943	0.062361	0.32955	0.21119	0.073768	0.000000238	0.044839	0.0000126	0.0000499	0.034879	0.055437	0.08054	0.24853	0	0.0000567	0.060654	0.024077	0.0009529	0.021327	0.16555	0.039311	0.30642	0.56691	0.27332	0.08094	0.0011995	0.001161	0.021123	0.37248	0.02132	0.10125
11.948	0.046339	0.000000119	0.40782	0.0000125	0.012379	0.15688	0.52724	0.69574	0.00085312	0.00015885	0.11949	0.2634	0.014469	0.011411	0.00050753	0.0039598	0.69619	0.018721	0.045176	0.033332	0.017028	0.059812	0.2658	0.2487	0.044719	0.22621	0.323	0.053504	0.000000298	0.13511	0.0000103	0.0000407	0.026283	0.040531	0.058291	0.17229	5.96E-08	0.0000463	0.044586	0.018347	0.00077504	0.01606	0.11507	0.02939	0.2101	0.38026	0.19028	0.059063	0.00096768	0.00093973	0.015922	0.51505	0.016241	0.073322
12.154	0.034743	0.000000119	0.28314	0.09635	0.009645	0.11084	0.67037	0.4706	0.00068349	0.00012892	0.085446	0.18087	0.010927	0.0088004	0.00040925	0.0031719	0.80396	0.014226	0.033121	0.024957	0.012849	0.04359	0.18259	0.40856	0.03249	0.15657	0.21978	0.039321	0.000000179	0.09328	0.00000823	0.000033	0.020009	0.03004	0.042919	0.12088	0	0.0000376	0.18229	0.13256	0.00063115	0.012224	0.080873	0.022359	0.14533	0.25737	0.13416	0.043299	0.00078541	0.00076371	0.012075	0.6315	0.012569	0.053792
12.36	0.026265	0.000000119	0.199	0.069575	0.0075587	0.07927	0.44942	0.31872	0.00054836	0.00010449	0.061584	0.12528	0.0083345	0.0068558	0.0003317	0.0025546	0.54694	0.011045	0.024524	0.018889	0.0097587	0.032211	0.12639	0.56489	0.024014	0.10935	0.33124	0.02934	0.000000238	0.19633	0.00000674	0.0000269	0.015364	0.022586	0.031956	0.085966	0	0.0000307	0.12956	0.094481	0.00051177	0.0093768	0.057781	0.017136	0.55647	0.17611	0.095	0.18181	0.00063878	0.00062108	0.0092698	0.41629	0.0097874	0.039642
12.566	0.02011	5.96E-08	0.14051	0.050833	0.0059714	0.057315	0.30476	0.47187	0.25263	0.0000846	0.044839	0.087952	0.006447	0.0053821	0.062145	0.091139	0.37369	0.11348	0.018325	0.014409	0.0075172	0.024077	0.087794	0.7115	0.017999	0.077328	0.22816	0.022104	0.000000119	0.13189	0.00000542	0.0000219	0.011899	0.13687	0.16879	0.061749	0	0.0000252	0.30348	0.25172	0.00041598	0.0072851	0.041802	0.013227	0.37956	0.121	0.068365	0.12779	0.08848	0.087151	0.0071666	0.28183	0.0076936	0.14146
12.772	0.015412	5.96E-08	0.10032	0.037543	0.0047491	0.041701	0.20836	0.32269	0.41564	0.0000684	0.033053	0.062613	0.24031	0.0042499	0.38004	0.066213	0.25695	0.27198	0.013883	0.01116	0.0058324	0.018214	0.061572	0.85563	0.013628	0.21342	0.1582	0.12629	0.000000119	0.091192	0.00000435	0.0000178	0.0092857	0.30021	0.11925	0.045044	5.96E-08	0.0000205	0.21143	0.1751	0.00033861	0.0056996	0.030719	0.01029	0.26251	0.083787	0.20184	0.090256	0.064528	0.063237	0.0055768	0.73354	0.0060788	0.10106
12.978	0.011955	5.96E-08	0.071796	0.027975	0.0037952	0.15631	0.35427	0.22252	0.28367	0.0000553	0.024495	0.044914	0.37509	0.0033629	0.25985	0.048727	0.17789	0.18892	0.010604	0.008677	0.0045661	0.013868	0.043647	0.56576	0.010458	0.37587	0.11278	0.089653	5.96E-08	0.38833	0.00000364	0.0000147	0.0072917	0.20982	0.085337	0.033165	0	0.0000167	0.14946	0.12357	0.00027674	0.0044894	0.022807	0.0080701	0.18121	0.058814	0.14278	0.24941	0.047606	0.046505	0.0043831	0.48981	0.0048433	0.072557
13.184	0.009333	0	0.052157	0.021087	0.0030341	0.10917	0.51059	0.15494	0.19571	0.0000452	0.018475	0.03265	0.25546	0.002683	0.18097	0.036091	0.12485	0.13312	0.0082022	0.0068158	0.0036093	0.010653	0.031423	0.70835	0.0081219	0.54185	0.2239	0.064535	5.96E-08	0.26196	0.00000292	0.23766	0.0057511	0.14819	0.06226	0.024723	0	0.0000138	0.10683	0.088226	0.0002268	0.0035811	0.01715	0.0063599	0.12615	0.04174	0.10141	0.17424	0.035606	0.034633	0.0034755	0.32825	0.003863	0.18946
13.39	0.0073141	0	0.038231	0.016034	0.0024305	0.076982	0.66394	0.10895	0.13639	0.0000369	0.014017	0.02398	0.17493	0.0021455	0.12615	0.026992	0.088501	0.095197	0.0064166	0.10501	0.0028758	0.30682	0.022862	0.4749	0.0063609	0.36222	0.62978	0.19468	5.96E-08	0.17767	0.00000232	0.16585	0.12692	0.10515	0.045689	0.018545	0	0.0000112	0.077281	0.063827	0.00018495	0.0028685	0.013065	0.0050402	0.088855	0.029905	0.072904	0.3536	0.026752	0.025901	0.0027628	0.22109	0.0031025	0.33052
13.596	0.0057589	-5.96E-08	0.028236	0.012365	0.0019555	0.05486	0.44742	0.078024	0.096172	0.00003	0.010747	0.017792	0.12176	0.10129	0.089228	0.020435	0.063506	0.25107	0.0050757	0.075962	0.0023292	0.21048	0.016865	0.62238	0.0049872	0.24731	0.7203	0.13639	0.2879	0.28684	0.00000191	0.11808	0.091078	0.075503	0.033956	0.013997	5.96E-08	0.00000918	0.056549	0.046838	0.00015134	0.28687	0.010073	0.0040321	0.063224	0.021692	0.053046	0.24135	0.02027	0.019567	0.0021978	0.15216	0.0024936	0.22785
13.802	0.0045522	0	0.021138	0.0096049	0.0015773	0.039475	0.58885	0.056461	0.068538	0.0000245	0.0083488	0.013321	0.086796	0.072531	0.063647	0.015666	0.046303	0.17597	0.0040738	0.055462	0.073724	0.14679	0.012584	0.75816	0.24567	0.1698	0.48098	0.096459	0.20356	0.19493	0.00000161	0.26498	0.06617	0.05514	0.025543	0.11906	0	0.00000751	0.041865	0.034925	0.00012398	0.19945	0.007856	0.0032465	0.045365	0.016047	0.039173	0.42266	0.015475	0.014901	0.0017561	0.1054	0.0020067	0.15887
14.008	0.0036191	0	0.015944	0.0075065	0.0012738	0.028816	0.39216	0.041329	0.049488	0.0000199	0.0065184	0.010105	0.44898	0.052713	0.046085	0.01214	0.034144	0.35369	0.27305	0.040801	0.1971	0.10329	0.0094525	0.88846	0.17127	0.11763	0.32332	0.068641	0.14527	0.13474	0.00000125	0.42894	0.048622	0.040733	0.019422	0.27582	0	0.00000608	0.18487	0.16532	0.00010091	0.14077	0.094112	0.0026163	0.03307	0.012062	0.029266	0.28942	0.011943	0.011521	0.0014143	0.073493	0.0016167	0.11182
14.214	0.0028876	-5.96E-08	0.012112	0.0059012	0.0010302	0.0213	0.26679	0.030544	0.036158	0.0000161	0.0051177	0.0077043	0.30877	0.038691	0.033908	0.0094648	0.025473	0.24562	0.45035	0.030401	0.13924	0.073642	0.0071794	0.59694	0.12007	0.082791	0.22108	0.049516	0.10503	0.093476	0.00000101	0.60382	0.036048	0.030595	0.014904	0.45434	0	0.00000513	0.13224	0.1175	0.0000822	0.10023	0.2298	0.0021226	0.024341	0.0092701	0.14577	0.47568	0.0092472	0.0089003	0.0011572	0.052	0.0013014	0.078943
14.42	0.0023125	0	0.0093089	0.0046656	0.00083578	0.015963	0.1814	0.022854	0.026887	0.0000131	0.0040399	0.0059417	0.21271	0.028642	0.32782	0.0074666	0.12169	0.1723	0.31115	0.022973	0.1	0.053083	0.0055055	0.40279	0.084858	0.058785	0.15326	0.03598	0.076617	0.19278	0.000000834	0.41224	0.026909	0.023051	0.011545	0.31182	5.96E-08	0.00000417	0.095306	0.084284	0.0000671	0.072366	0.15946	0.0017252	0.018136	0.0072846	0.10287	0.66555	0.0072269	0.0069435	0.069814	0.036983	0.0010531	0.056737
14.626	0.0018573	-5.96E-08	0.0072365	0.0037127	0.00067973	0.01211	0.31873	0.017298	0.020213	0.0000106	0.003203	0.0046297	0.14697	0.021527	0.46883	0.0059392	0.086809	0.12243	0.21392	0.017571	0.073112	0.038561	0.0042352	0.55481	0.060586	0.042432	0.10705	0.026386	0.056411	0.13271	0.000000656	0.57743	0.020296	0.017518	0.12854	0.21615	5.96E-08	0.00000346	0.26937	0.2415	0.0000547	0.052971	0.11267	0.0014077	0.013687	0.00578	0.073242	0.45433	0.0056989	0.10454	0.051039	0.026707	0.00085276	0.040959
14.832	0.0014962	-5.96E-08	0.0056567	0.0029796	0.31605	0.0093172	0.46053	0.013182	0.015346	0.00000864	0.089999	0.0036196	0.10328	0.016289	0.31764	0.0047278	0.062117	0.087517	0.38	0.013541	0.20556	0.028338	0.0032877	0.37255	0.043885	0.031003	0.075657	0.019705	0.041883	0.23803	0.000000536	0.3974	0.015463	0.013439	0.092162	0.15095	5.96E-08	0.00000274	0.18836	0.1681	0.0000448	0.18938	0.08095	0.0011523	0.010471	0.082009	0.052614	0.31079	0.0045128	0.07459	0.037616	0.019424	0.00068945	0.029898
15.038	0.0012096	0	0.0044317	0.0023989	0.21832	0.0072549	0.5891	0.010147	0.011781	0.00000709	0.064586	0.0028629	0.48759	0.01248	0.21608	0.10374	0.044794	0.063253	0.55746	0.010597	0.14666	0.02108	0.0025786	0.25309	0.032371	0.023057	0.053971	0.014857	0.031387	0.16273	0.000000417	0.27725	0.01187	0.010428	0.06675	0.10679	0	0.1073	0.13357	0.11816	0.0000365	0.36715	0.05904	0.11002	0.0079695	0.059148	0.038178	0.21293	0.0035803	0.053876	0.14391	0.014308	0.00055647	0.022134
15.244	0.00097769	0	0.0035054	0.0019274	0.15206	0.0056691	0.69994	0.0078591	0.0090972	0.00000578	0.046895	0.0022768	0.33257	0.0096288	0.14872	0.074899	0.032707	0.046207	0.3803	0.1184	0.10513	0.01586	0.0020293	0.17458	0.024295	0.017384	0.038817	0.011351	0.023686	0.11265	0.000000298	0.19454	0.0091949	0.0081437	0.048861	0.076442	0	0.078092	0.095863	0.083859	0.0000298	0.55702	0.043867	0.079891	0.0063226	0.043184	0.15697	0.1473	0.0028468	0.039515	0.28312	0.01068	0.00045168	0.016634
15.45	0.00078893	0	0.0027817	0.0015532	0.10744	0.0044542	0.46704	0.0061116	0.0071133	0.00000459	0.034483	0.0018175	0.22921	0.0074669	0.10458	0.054567	0.024602	0.034077	0.5533	0.084853	0.25073	0.012068	0.0016056	0.12085	0.018399	0.013258	0.028235	0.008779	0.018053	0.079103	0.000000298	0.1371	0.0071621	0.0063793	0.036143	0.055433	5.96E-08	0.057435	0.069926	0.060067	0.0000244	0.37945	0.16591	0.058719	0.0050713	0.031795	0.31345	0.1023	0.0022663	0.029288	0.19757	0.0080281	0.00036585	0.012652
15.656	0.00063527	-5.96E-08	0.0022123	0.099943	0.076711	0.003529	0.31894	0.004815	0.0055958	0.00000381	0.025714	0.0014508	0.15901	0.0058415	0.073564	0.040081	0.12246	0.025399	0.72366	0.06144	0.42129	0.0092515	0.0012884	0.085614	0.014108	0.010247	0.020781	0.095797	0.013861	0.056085	0.000000238	0.29536	0.005626	0.0050083	0.026993	0.040757	0	0.042757	0.051736	0.20171	0.0000199	0.26193	0.32852	0.043735	0.25184	0.13305	0.21379	0.072595	0.0018132	0.021954	0.1395	0.0061195	0.00029707	0.0097477
15.862	0.00051045	0	0.0017697	0.26692	0.055503	0.0028225	0.22145	0.003818	0.0044151	0.0000031	0.019407	0.0011689	0.1121	0.0045888	0.052943	0.029877	0.26073	0.019122	0.49163	0.045138	0.60369	0.0071803	0.0010461	0.061601	0.010893	0.0080112	0.01537	0.068151	0.13158	0.14591	0.000000119	0.20504	0.0044314	0.0039493	0.020431	0.030414	5.96E-08	0.032041	0.20987	0.38378	0.0000164	0.18287	0.22963	0.03277	0.1767	0.094337	0.3802	0.051976	0.0014578	0.016633	0.099285	0.0046884	0.00024104	0.007561
16.068	0.00041133	-5.96E-08	0.00143	0.18636	0.040735	0.0022711	0.1537	0.0030261	0.00348	0.00000244	0.014814	0.00094283	0.079602	0.0036152	0.038551	0.022628	0.18103	0.014473	0.33546	0.033706	0.41734	0.0056347	0.00085151	0.182	0.0084791	0.0063794	0.011407	0.048885	0.093888	0.10147	0.000000179	0.14352	0.0035199	0.0031471	0.015597	0.023036	0	0.024355	0.14883	0.26425	0.0000134	0.12881	0.16146	0.024901	0.12491	0.067771	0.26188	0.037606	0.0011737	0.012732	0.071635	0.0036612	0.00019538	0.085422
16.274	0.00033182	0	0.001155	0.13156	0.030235	0.0018417	0.28724	0.0024275	0.0027638	0.00000209	0.011309	0.00076395	0.057173	0.0028696	0.028202	0.017315	0.12668	0.011143	0.23174	0.025345	0.29086	0.0044692	0.060266	0.3285	0.0066594	0.27694	0.0085932	0.035574	0.067808	0.071273	0.000000179	0.10144	0.0028062	0.0025102	0.012037	0.017669	5.96E-08	0.018574	0.10546	0.18328	0.0000109	0.092061	0.11513	0.019143	0.088589	0.049433	0.17985	0.027644	0.000947	0.0098361	0.052103	0.0028893	0.00015771	0.20554
16.48	0.00026876	0	0.00093693	0.094159	0.02272	0.24362	0.19655	0.0019396	0.0022035	0.00000161	0.10881	0.23566	0.74262	0.0022769	0.020969	0.013317	0.54352	0.11536	0.16226	0.019312	0.20276	0.087607	0.369	0.22554	0.090174	0.19364	0.0065557	0.026203	0.049628	0.051008	5.96E-08	0.072464	0.0022414	0.0020004	0.0093496	0.13072	0	0.014292	0.2856	0.35885	0.00000882	0.06635	0.083009	0.014862	0.063749	0.036595	0.12542	0.020517	0.0007661	0.0076439	0.1727	0.0022917	0.093244	0.14336
16.686	0.00021768	0	0.00076234	0.068251	0.017294	0.16979	0.1377	0.0015532	0.0017612	0.00000143	0.25879	0.38573	0.88188	0.0018191	0.28893	0.010375	0.36615	0.27327	0.11404	0.014917	0.38033	0.22584	0.25753	0.1539	0.22139	0.13536	0.0050286	0.019458	0.036666	0.036777	5.96E-08	0.052331	0.0017995	0.0015917	0.0073089	0.30285	0	0.011122	0.19757	0.24821	0.00000715	0.048669	0.060831	0.15001	0.046712	0.027664	0.088238	0.015411	0.00061756	0.0059635	0.326	0.0018256	0.066778	0.10025
16.892	0.00017631	-5.96E-08	0.00062478	0.05021	0.013288	0.3188	0.097274	0.0012476	0.001415	0.00000107	0.17945	0.26425	0.59069	0.001451	0.42716	0.12005	0.51309	0.18866	0.081201	0.011678	0.26012	0.38637	0.18204	0.10627	0.37896	0.096254	0.0038809	0.0147	0.027228	0.11963	5.96E-08	0.038364	0.0014482	0.0012708	0.0057452	0.21126	5.96E-08	0.0086617	0.13879	0.17382	0.00000596	0.036016	0.1999	0.10768	0.16372	0.021145	0.062842	0.011616	0.0004971	0.0046636	0.22281	0.0014597	0.21478	0.22652
17.098	0.00014299	0	0.00051159	0.037562	0.010302	0.21698	0.068931	0.00099814	0.0011396	0.2284	0.12594	0.18281	0.7255	0.0011623	0.292	0.29075	0.34566	0.13205	0.058261	0.12641	0.18013	0.26487	0.32052	0.07419	0.53916	0.069278	0.0030436	0.011241	0.15476	0.085126	0.000000119	0.028431	0.0011674	0.0010145	0.0045333	0.14862	0	0.0068102	0.098337	0.12304	0.00000483	0.027025	0.1414	0.07798	0.62427	0.12245	0.04554	0.0088744	0.00039977	0.0036712	0.15628	0.0011708	0.15009	0.36706
17.304	0.00011593	-5.96E-08	0.00042021	0.02832	0.0080361	0.14948	0.049547	0.0008021	0.00092435	0.16083	0.089679	0.12851	1.3154	0.00093699	0.20103	0.20099	0.23575	0.093553	0.042036	0.091675	0.12552	0.18431	0.46445	0.052373	0.36811	0.050672	0.0024116	0.0087008	0.1087	0.060859	0.000000119	0.02124	0.00094199	0.00081342	0.0036061	0.10561	5.96E-08	0.0053899	0.070727	0.088097	0.078396	0.020472	0.10056	0.057098	0.4244	0.087829	0.033326	0.0068737	0.00032425	0.0029171	0.30601	0.0009414	0.10604	0.51295
17.51	0.0000944	0	0.00034404	0.16396	0.0063006	0.29095	0.035781	0.24175	0.00075191	0.11377	0.064614	0.091534	1.3464	0.00075483	0.63202	0.14055	0.16233	0.067246	0.030682	0.067158	0.089076	0.13024	0.59804	0.037256	0.25281	0.17627	0.0019194	0.092636	0.077802	0.044531	0	0.015989	0.00076175	0.00065279	0.0028685	0.076317	0	0.0042802	0.051537	0.063836	0.057098	0.015683	0.25824	0.22775	0.5798	0.2275	0.024711	0.0053676	0.00026339	0.0023299	0.47201	0.00075859	0.075846	0.34865
17.716	0.0000765	0	0.0002827	0.11684	0.004969	0.19992	0.026115	0.7443	0.00061429	0.081747	0.19885	0.48964	0.92412	0.00060934	0.42992	0.099822	0.11349	0.048816	0.022512	0.049739	0.064105	0.092665	0.4069	0.026922	0.17375	0.1246	0.0015335	0.066363	0.056245	0.032889	0	0.012183	0.00061715	0.00052536	0.0022876	0.23172	5.96E-08	0.0033994	0.038033	0.046861	0.041706	0.012073	0.17991	0.16092	0.71714	0.16008	0.018601	0.0042257	0.0002141	0.001869	0.32124	0.00061244	0.054491	0.49011
