"Cluster","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster314578",0.20963966314453,-0.530751320164114,2.87424594010385,-0.184657587146122,0.85349761454301,0.974077435645765
"Cluster314581",0.0675135134311679,0.293633757625802,3.08457506014951,0.0951942332087614,0.924160550419804,0.974077435645765
"Cluster314589",0.134166367460855,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster314591",2.30599286952752,-0.2110687687363,0.850531774632071,-0.248160944754364,0.804009882879258,0.974077435645765
"Cluster314654",1.31855088449772,1.39792661213634,1.14310436727595,1.22292124162523,0.221359444742387,0.974077435645765
"Cluster314660",1.43940168738083,2.45096258105989,1.12330351470576,2.18192371783142,0.0291151630646632,0.974077435645765
"Cluster314662",0.0740767697674048,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster314785",0.99719086658769,-1.45129887724872,1.31271709553063,-1.10556865770235,0.268913261961163,0.974077435645765
"Cluster314860",0.0853988378622843,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster314880",0.269720755583437,-0.118555494540227,2.70069879915604,-0.043898080962333,0.964985644998215,0.974077435645765
"Cluster315190",1.03173021769368,1.39261555740698,1.18148355219676,1.17870075704199,0.23851735409339,0.974077435645765
"Cluster315463",0.135289514124818,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster315471",0.0640491283967133,0.293633757625802,3.08457506014951,0.0951942332087617,0.924160550419804,0.974077435645765
"Cluster315499",0.146982515378003,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272318,0.974077435645765
"Cluster315706",0.414377694492354,2.12665503480396,2.80502016680896,0.758160336944485,0.448355002392926,0.974077435645765
"Cluster315712",0.0679327634967562,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster315746",0.150108091236174,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272318,0.974077435645765
"Cluster315842",0.0721724900561931,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster315867",0.395405283190135,0.64120222038938,2.47593512674144,0.258973756405831,0.795655489250948,0.974077435645765
"Cluster315909",0.137193793836029,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster315929",0.365087452159357,0.293638732104998,2.92261100431769,0.100471370179334,0.919970111092561,0.974077435645765
"Cluster315941",0.136221618452906,0.70582841878429,3.08457506014951,0.228825172031988,0.819004801352556,0.974077435645765
"Cluster316008",1.90749170713675,2.12210057494678,1.27612297337678,1.66292796166143,0.0963268564507691,0.974077435645765
"Cluster316261",0.0675135134311679,0.293633757625802,3.08457506014951,0.0951942332087614,0.924160550419804,0.974077435645765
"Cluster316305",0.0631170240686245,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster316460",0.359155300223834,-1.33620155402287,1.97228647142623,-0.677488576523376,0.498096015572941,0.974077435645765
"Cluster316556",0.623749917255126,0.197335782086979,1.45476276361173,0.135648084363291,0.892099490912182,0.974077435645765
"Cluster316563",0.0672891978797175,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster316569",0.57070245625446,0.615575918287176,1.47968783539461,0.416017421757753,0.67739725492889,0.974077435645765
"Cluster316583",0.371083935738389,-2.08795013977828,2.87411036409302,-0.726468324203401,0.467551719118904,0.974077435645765
"Cluster316590",0.0640491283967133,0.293633757625802,3.08457506014951,0.0951942332087617,0.924160550419804,0.974077435645765
"Cluster316594",0.345198011235571,0.293643613842144,2.00724308424208,0.146292004265652,0.883690877624581,0.974077435645765
"Cluster316598",0.0675135134311679,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster316600",0.0675135134311679,0.293633757625802,3.08457506014951,0.0951942332087614,0.924160550419804,0.974077435645765
"Cluster316604",1.73640585900926,0.485269799430799,0.864369132810005,0.561415003163313,0.574514658577401,0.974077435645765
"Cluster316615",0.135289514124818,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster316616",0.151107887898864,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272319,0.974077435645765
"Cluster316617",0.151107887898864,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272319,0.974077435645765
"Cluster316620",0.201834793376913,0.293637086544756,2.90731022773616,0.100999571268115,0.919550800515457,0.974077435645765
"Cluster316621",0.13882534408588,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster316630",0.0631170240686245,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster316639",0.206058661660874,0.293637221815211,2.88919038965567,0.10163304670628,0.919047947776903,0.974077435645765
"Cluster316640",0.0853988378622843,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster316643",0.0714285714285714,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster316650",0.20955446959269,0.293637330143542,2.87459715992592,0.102149036476161,0.918638379065074,0.974077435645765
"Cluster316651",0.0672891978797175,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster316663",0.0740767697674048,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster316852",0.0755539439494318,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster316860",1.04310794958147,-1.1330763410776,1.37743057602586,-0.822601415126657,0.410734693662221,0.974077435645765
"Cluster316884",2.63662367383607,0.2716702589633,0.724263156793453,0.375098824805713,0.707586971001719,0.974077435645765
"Cluster317045",0.141258112776598,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272319,0.974077435645765
"Cluster317203",0.369224509688137,-2.07888225553135,1.92780488587727,-1.07836756238188,0.280869756931189,0.974077435645765
"Cluster317266",0.211632885999533,0.29363571859746,3.08457506014951,0.095194868943545,0.924160045469955,0.974077435645765
"Cluster317316",0.0672891978797175,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster317318",2.36806494692515,0.0457734451357586,0.725185217437923,0.0631196610673836,0.949671218247535,0.974077435645765
"Cluster317335",0.207199516918529,1.11802307994278,3.08457506014951,0.362456110855213,0.717011215395759,0.974077435645765
"Cluster317438",0.283180566397145,-0.118556981589369,3.08457506014951,-0.0384354341448974,0.969340509482455,0.974077435645765
"Cluster317538",0.157571327918477,-0.118558942561027,3.08457506014951,-0.0384360698796808,0.969340002614024,0.974077435645765
"Cluster317634",0.557600351082169,-0.768017595703949,2.06430450373192,-0.37204665993583,0.709858109277047,0.974077435645765
"Cluster317752",3.04367786291657,1.32074655989682,0.751952954052195,1.7564217984376,0.0790164134757946,0.974077435645765
"Cluster317768",0.0750540456180871,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster317872",0.356478511236839,-0.530749448356802,2.22776162215362,-0.238243375358857,0.811692336798332,0.974077435645765
"Cluster317906",0.0714285714285714,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster317970",0.146482617046659,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272318,0.974077435645765
"Cluster318147",0.626952751400482,-1.03091263607038,2.67339615103476,-0.385619106869498,0.699778780472106,0.974077435645765
"Cluster318184",0.278511347573241,1.55061843167693,2.66868552039076,0.581042022309876,0.561212132179496,0.974077435645765
"Cluster318255",0.565037847940431,-0.0939871396166201,1.70893341216074,-0.0549975434664739,0.956140420862354,0.974077435645765
"Cluster318289",0.144344980112386,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster318343",0.0631170240686245,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster318386",0.607428825857209,1.49502020729589,1.99430597211832,0.749644351567529,0.453468931430377,0.974077435645765
"Cluster318446",0.28262408042372,-0.118554239814071,2.32806775525489,-0.050923878631312,0.959386177796332,0.974077435645765
"Cluster318447",0.134166367460855,-0.118558942561027,3.08457506014951,-0.0384360698796808,0.969340002614024,0.974077435645765
"Cluster318464",0.963013848983797,-0.151838994961313,1.55175807819922,-0.0978496565247582,0.922051676334079,0.974077435645765
"Cluster318510",0.0740767697674048,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster318532",0.638240377185811,0.328694994163832,2.05752093037256,0.159752928542172,0.873075705322722,0.974077435645765
"Cluster318577",0.479353196960959,0.241264726510013,1.91062785979688,0.126275101283021,0.899514164772265,0.974077435645765
"Cluster318665",0.131049787565381,-0.118558942561027,3.08457506014951,-0.0384360698796809,0.969340002614024,0.974077435645765
"Cluster318668",0.0721724900561931,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster318674",0.138942084859739,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272318,0.974077435645765
"Cluster318685",0.0740767697674048,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster318689",1.94277271394605,0.313905724057771,0.826234602621901,0.379923236162768,0.704002398374689,0.974077435645765
"Cluster318699",0.263125283655762,-0.118556981589368,3.08457506014951,-0.0384354341448971,0.969340509482455,0.974077435645765
"Cluster318704",0.98671771848296,-0.0877181201615539,1.21657910156985,-0.0721022743596072,0.942520516261489,0.974077435645765
"Cluster318706",0.359982134164086,-1.33054166967363,2.20624104870987,-0.603080824034021,0.546454922520411,0.974077435645765
"Cluster318717",0.486622452616547,0.300468739299887,2.12076706759545,0.141679274396015,0.887333346416827,0.974077435645765
"Cluster318722",0.632303202035891,0.176291723034314,1.68363511143862,0.104708984646725,0.91660673244018,0.974077435645765
"Cluster318723",0.131562641827881,-0.118558942561027,3.08457506014951,-0.0384360698796806,0.969340002614025,0.974077435645765
"Cluster318724",1.16995561321634,1.17565864561638,1.14834849487017,1.02378211045533,0.305938201955685,0.974077435645765
"Cluster318727",0.0675135134311679,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster318735",0.135289514124818,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster318737",0.209599641115283,-0.530751320408207,2.8744109095068,-0.184646989284937,0.853505927477045,0.974077435645765
"Cluster318738",0.981383931648327,-1.4350020638531,1.35156842109569,-1.06173097969377,0.288357831108459,0.974077435645765
"Cluster318742",0.126234048137249,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster318744",0.219399025730473,0.29363571859746,3.08457506014951,0.095194868943545,0.924160045469955,0.974077435645765
"Cluster318748",0.337901499344929,1.83584475327557,2.21093939223805,0.830346032876644,0.406343168582749,0.974077435645765
"Cluster318760",0.222230309302214,1.11802307994278,3.08457506014951,0.362456110855213,0.717011215395759,0.974077435645765
"Cluster318763",0.0631170240686245,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster318804",0.637802484258752,-1.10054254815943,1.81817598276658,-0.605300344186054,0.544979452774568,0.974077435645765
"Cluster318822",1.93665825783542,0.0935825530576485,0.849094375510876,0.110214548296051,0.912239224692803,0.974077435645765
"Cluster318892",0.832476512446975,0.912199729975236,1.4642386931249,0.622985674575004,0.533293935713874,0.974077435645765
"Cluster318940",0.126234048137249,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster319028",2.05792495424283,1.97847101748565,1.84097759508104,1.07468500582081,0.282515779059123,0.974077435645765
"Cluster319053",2.6285064731681,0.348786839894426,0.858544058383662,0.406253862557817,0.684556081599577,0.974077435645765
"Cluster319128",0.831355942325486,0.912358745078749,1.30683958212811,0.698141346157444,0.485088803148388,0.974077435645765
"Cluster319146",0.0853988378622843,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster319156",0.0672891978797175,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster319233",0.0714285714285714,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster319268",0.282516049799098,0.705834476124472,2.66554475539192,0.264799334056086,0.791164049933987,0.974077435645765
"Cluster319416",0.271469400210802,-0.942945154121627,2.69575288867407,-0.349789165796061,0.72649693048533,0.974077435645765
"Cluster319467",0.509194320738306,1.01254116594805,2.08436326825351,0.485779605393091,0.627123435710957,0.974077435645765
"Cluster319647",0.0714285714285714,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster319666",0.0631170240686245,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster319687",0.139686003487361,-0.118558942561027,3.08457506014951,-0.0384360698796808,0.969340002614024,0.974077435645765
"Cluster319883",0.206338857517048,1.11802580180716,2.88800748865829,0.387127043886778,0.698662157426187,0.974077435645765
"Cluster319962",0.0853988378622843,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
