Cluster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Cluster47522,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47527,2,3,0,2,2,2,2,0,3,3,2,0,0,2,0,0,2
Cluster47528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47546,0,0,3,1,1,0,0,0,1,1,2,0,0,0,0,2,3
Cluster47547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Cluster47551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47565,2,0,0,0,5,0,2,0,0,1,1,0,0,1,1,1,0
Cluster47566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster47572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47573,3,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0
Cluster47574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47596,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster47597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47607,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster47608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47613,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47636,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster47663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47670,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1
Cluster47671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47674,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
Cluster47675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47692,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster47693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47695,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster47696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47697,0,1,2,1,1,0,2,1,2,2,0,0,2,2,0,0,2
Cluster47698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47703,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0
Cluster47704,0,3,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0
Cluster47705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster47708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47715,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Cluster47716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47719,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
Cluster47720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47727,0,0,1,0,2,2,0,1,0,1,2,2,0,0,0,2,2
Cluster47728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47744,0,2,0,0,1,1,0,0,0,1,2,0,1,0,0,2,0
Cluster47745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47765,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster47766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47768,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster47769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster47771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47793,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47798,2,0,3,1,0,1,0,0,3,3,2,3,5,2,3,3,3
Cluster47799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47818,2,2,0,2,2,2,2,0,0,0,2,2,0,2,0,0,0
Cluster47819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster47825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47830,0,0,0,2,0,0,0,2,0,2,0,0,3,0,2,0,0
Cluster47831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster47832,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
Cluster47833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47843,2,0,1,0,0,1,2,0,0,0,0,2,2,2,2,0,0
Cluster47844,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0
Cluster47845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47856,3,0,3,0,0,1,0,0,0,0,3,0,0,0,0,4,2
Cluster47857,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster47858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster47861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
