Cluster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Cluster5898,4,4,3,4,3,3,3,2,3,3,0,0,2,2,3,3,0
Cluster5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5900,3,0,3,0,1,5,1,0,0,0,0,0,0,2,0,0,0
Cluster5901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5902,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,1
Cluster5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
Cluster5904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
Cluster5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster5907,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5908,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Cluster5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5910,0,2,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0
Cluster5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5914,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Cluster5915,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,4,4
Cluster5916,1,0,0,0,1,0,2,1,0,1,0,0,0,0,3,0,3
Cluster5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5918,5,1,2,1,9,3,1,1,1,2,4,2,4,4,0,3,3
Cluster5919,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
Cluster5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5922,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster5923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5928,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster5929,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2
Cluster5930,5,1,6,2,4,6,3,3,2,8,2,1,0,7,1,5,3
Cluster5931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5933,0,4,2,3,3,2,6,5,5,2,0,0,0,0,0,3,2
Cluster5934,1,0,2,0,0,0,2,0,2,1,0,2,3,0,0,3,0
Cluster5935,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5939,28,17,28,19,29,30,28,23,28,25,30,15,15,21,7,16,15
Cluster5940,2,2,4,2,3,8,2,5,5,4,0,0,0,0,2,0,2
Cluster5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5942,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5943,3,3,5,4,4,3,7,5,5,3,0,0,0,2,0,2,2
Cluster5944,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Cluster5945,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5948,3,7,4,5,6,3,5,6,5,4,5,5,4,5,4,5,3
Cluster5949,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2
Cluster5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5951,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5960,0,5,1,9,0,0,9,0,7,4,0,0,0,0,0,0,6
Cluster5961,3,2,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0
Cluster5962,1,0,4,0,0,3,0,0,3,0,2,0,0,0,0,1,1
Cluster5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5966,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,4,0
Cluster5967,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5969,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5972,5,0,5,2,3,2,5,3,3,2,0,0,0,0,0,0,0
Cluster5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5976,4,5,4,4,4,2,5,8,6,5,2,0,4,4,3,4,2
Cluster5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5981,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5982,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster5983,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
Cluster5984,2,2,0,0,0,0,2,0,3,0,3,0,2,0,0,0,3
Cluster5985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5988,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
Cluster5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5992,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cluster5993,2,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,2
Cluster5994,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
Cluster5995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster5997,0,0,2,2,0,0,3,0,4,0,0,2,0,0,0,0,0
Cluster5998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster5999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6000,0,5,0,0,8,8,0,6,0,2,0,0,5,0,0,4,4
Cluster6001,5,0,2,2,0,3,2,0,5,4,2,0,0,4,0,0,0
Cluster6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6005,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Cluster6006,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Cluster6007,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2
Cluster6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6009,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster6010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6013,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster6014,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6017,1,1,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0
Cluster6018,0,2,0,4,2,0,4,2,3,2,0,0,0,0,0,0,3
Cluster6019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6023,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6025,0,1,2,2,0,2,2,0,1,2,0,0,0,0,0,0,0
Cluster6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6027,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
Cluster6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster6031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6033,4,6,4,8,5,3,6,4,6,5,0,0,3,0,4,4,6
Cluster6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6035,2,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0
Cluster6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Cluster6038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6042,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6043,0,0,0,1,1,0,1,1,3,1,0,0,0,1,3,0,0
Cluster6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6049,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2
Cluster6050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Cluster6051,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster6052,1,0,2,0,2,2,2,0,1,0,0,0,1,0,0,0,2
Cluster6053,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster6054,0,0,3,0,4,4,5,7,0,7,2,3,0,6,6,6,7
Cluster6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6057,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster6058,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Cluster6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6060,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster6061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cluster6063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6064,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6066,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster6067,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
Cluster6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster6072,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2
Cluster6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster6074,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster6077,2,0,4,0,2,0,0,1,1,0,1,3,0,0,0,0,0
Cluster6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6079,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
Cluster6080,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster6081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6083,4,2,5,0,3,0,4,2,0,0,0,0,0,2,0,0,2
Cluster6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6086,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Cluster6087,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster6088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6089,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
Cluster6090,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster6091,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster6092,0,0,2,0,2,3,0,7,0,4,2,0,0,0,2,3,5
Cluster6093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6094,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6097,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster6099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster6100,2,3,2,2,2,0,3,0,4,2,0,0,0,0,0,0,2
Cluster6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6103,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1
Cluster6104,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster6107,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Cluster6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster6112,0,0,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0
Cluster6113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6115,0,0,0,3,2,0,3,2,2,0,0,0,0,0,0,0,0
Cluster6116,3,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0
Cluster6117,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster6118,0,3,2,0,0,0,3,1,0,0,1,0,0,0,0,2,1
Cluster6119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6122,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Cluster6123,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cluster6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6130,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6133,7,2,8,5,4,6,5,6,7,6,7,7,4,4,0,4,5
Cluster6134,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster6135,5,6,6,4,7,6,6,4,5,3,4,0,2,3,3,3,4
Cluster6136,0,3,0,3,2,0,3,3,3,3,0,0,0,0,0,0,4
Cluster6137,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
Cluster6138,2,0,3,0,4,2,0,1,0,0,1,0,0,0,0,0,1
Cluster6139,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6140,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Cluster6141,0,2,3,2,2,0,0,3,2,2,0,0,2,2,2,4,6
Cluster6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6144,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6146,0,5,2,5,2,0,5,3,4,3,0,0,0,2,0,3,0
Cluster6147,0,0,0,2,2,1,0,2,0,2,2,2,0,2,1,1,1
Cluster6148,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster6149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6150,0,0,0,4,0,0,2,0,0,2,0,0,0,0,1,0,2
Cluster6151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6152,1,1,2,2,0,2,1,0,0,0,1,0,1,1,0,1,0
Cluster6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6155,4,5,2,7,7,4,5,4,3,5,0,0,2,3,4,4,4
Cluster6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster6158,25,31,29,21,37,26,30,34,29,22,20,27,21,21,12,21,22
Cluster6159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster6160,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6162,7,2,5,6,3,2,5,1,3,4,2,2,3,4,2,4,4
Cluster6163,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Cluster6165,2,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0
Cluster6166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6167,0,0,3,0,9,8,4,7,0,9,8,2,3,4,6,7,7
Cluster6168,4,0,0,0,0,2,0,0,1,3,3,0,1,0,0,1,2
Cluster6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6170,0,0,1,0,4,0,4,0,3,4,0,0,0,0,0,0,1
Cluster6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6173,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster6174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster6175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6176,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster6177,10,13,9,14,9,4,12,13,12,9,3,3,5,6,9,9,7
Cluster6178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6180,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster6181,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,3,2
Cluster6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6183,0,3,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0
Cluster6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster6188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6190,1,0,1,0,2,1,0,0,0,0,2,0,0,2,0,2,2
Cluster6191,1,0,6,0,0,1,0,0,0,0,2,0,0,3,0,0,0
Cluster6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cluster6194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6195,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6197,0,0,2,5,2,0,3,5,4,2,0,0,0,0,0,0,4
Cluster6198,3,4,4,8,3,4,2,6,4,4,2,0,2,0,3,4,2
Cluster6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Cluster6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6202,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6204,12,0,3,2,2,0,3,2,0,0,2,0,1,4,0,2,1
Cluster6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6209,6,0,4,0,2,10,0,0,2,0,2,0,0,5,0,2,0
Cluster6210,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster6211,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster6212,5,2,5,4,4,8,4,3,3,4,5,4,4,5,3,2,3
Cluster6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6216,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6221,6,0,6,7,7,4,5,6,6,5,5,3,4,2,8,5,5
Cluster6222,2,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster6223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster6227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6228,6,4,6,4,3,2,2,3,0,2,0,0,0,3,0,2,3
Cluster6229,0,0,3,2,0,0,0,0,0,0,2,0,0,2,0,0,0
Cluster6230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster6235,4,3,3,2,2,4,3,4,4,2,5,3,4,3,2,4,3
Cluster6236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
