"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster6666",0.272332993548563,1.6586138139809,3.0770771826251,0.539022492950897,0.589871334328909,NA
"Cluster6689",0.248151495542419,-1.43766201208582,3.07662072294136,-0.467286071814326,0.640295220087636,NA
"Cluster6751",0.191791233499224,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster6817",0.327131803546081,-1.80384366687944,3.0581201916145,-0.589853751276899,0.55528870274165,NA
"Cluster6896",0.403098178051642,0.105150373879311,2.41866139438776,0.0434746153898603,0.965323199373508,NA
"Cluster6951",0.196279082127649,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster6958",0.437736927930155,-2.21124661702124,3.04070100894751,-0.727216063175716,0.467093607529841,NA
"Cluster7047",0.261705442836865,-1.4980464137079,3.07356813770339,-0.487396519807516,0.625977359355975,NA
"Cluster7060",0.69529919128121,-2.89557000035617,2.20245685266701,-1.31469998917339,0.188610750226677,NA
"Cluster7143",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster7157",0.130159520095312,0.105760175772874,3.03300578940772,0.0348697573022196,0.972183596117941,NA
"Cluster7197",0.806268570927898,-3.11190476888181,2.02115770978095,-1.53966449714558,0.123642155075806,NA
"Cluster7217",0.141267085108807,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster7288",0.152973049668477,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster7319",0.405402179330711,0.107016630567854,2.59865364644581,0.0411815675067822,0.967151148204682,NA
"Cluster7342",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster7427",0.127860822332816,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster7492",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster7521",0.190860667514788,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster7532",0.67902812591804,-2.8619386497707,2.43691859888522,-1.17440880096689,0.240231321765449,NA
"Cluster7579",0.649917892493732,-2.79510345814476,2.08550065794085,-1.34025537105538,0.180162335421407,NA
"Cluster7601",0.0654263607092162,-0.306433806485656,2.84853252753519,-0.107576025031671,0.914332015856622,NA
"Cluster7626",0.643945336141352,-1.59552215579209,2.14796395706181,-0.742806763840953,0.457598679852945,NA
